Genotype	CL	Fix	pop$	FID$
Z018E0011	122.553829024394	1	NAMRIL	Z018
Z018E0012	129.723114738686	1	NAMRIL	Z018
Z018E0013	126.278829024394	1	NAMRIL	Z018
Z018E0014	149.92396279392	1	NAMRIL	Z018
Z018E0015	134.762256525721	1	NAMRIL	Z018
Z018E0016	122.72995440435	1	NAMRIL	Z018
Z018E0017	139.763743872387	1	NAMRIL	Z018
Z018E0018	154.241686167254	1	NAMRIL	Z018
Z018E0019	124.000631752108	1	NAMRIL	Z018
Z018E0020	114.986371537185	1	NAMRIL	Z018
Z018E0021	133.423671203467	1	NAMRIL	Z018
Z018E0022	131.374921203461	1	NAMRIL	Z018
Z018E0023	126.893171522621	1	NAMRIL	Z018
Z018E0024	132.029399382862	1	NAMRIL	Z018
Z018E0025	128.870546203466	1	NAMRIL	Z018
Z018E0026	103.682400452971	1	NAMRIL	Z018
Z018E0027	146.758703703678	1	NAMRIL	Z018
Z018E0028	143.680546203463	1	NAMRIL	Z018
Z018E0029	134.192228239428	1	NAMRIL	Z018
Z018E0030	135.529074074054	1	NAMRIL	Z018
Z018E0031	136.011587865965	1	NAMRIL	Z018
Z018E0032	116.115102662227	1	NAMRIL	Z018
Z018E0033	124.226542240007	1	NAMRIL	Z018
Z018E0034	141.696054878631	1	NAMRIL	Z018
Z018E0035	113.491270104016	1	NAMRIL	Z018
Z018E0036	140.827400452964	1	NAMRIL	Z018
Z018E0037	107.374743872386	1	NAMRIL	Z018
Z018E0038	117.898829024397	1	NAMRIL	Z018
Z018E0039	118.732037037015	1	NAMRIL	Z018
Z018E0040	124.274967987678	1	NAMRIL	Z018
Z018E0041	117.594296203461	1	NAMRIL	Z018
Z018E0042	137.05281394604	1	NAMRIL	Z018
Z018E0043	129.922464042378	1	NAMRIL	Z018
Z018E0044	115.038671203465	1	NAMRIL	Z018
Z018E0045	124.145546203463	1	NAMRIL	Z018
Z018E0046	155.080694252368	1	NAMRIL	Z018
Z018E0047	121.909921203463	1	NAMRIL	Z018
Z018E0048	122.208894906096	1	NAMRIL	Z018
Z018E0049	143.951137526189	1	NAMRIL	Z018
Z018E0050	152.109296203462	1	NAMRIL	Z018
Z018E0051	106.534548884935	1	NAMRIL	Z018
Z018E0052	112.491686167245	1	NAMRIL	Z018
Z018E0053	143.874360894554	1	NAMRIL	Z018
Z018E0054	124.233671203463	1	NAMRIL	Z018
Z018E0055	115.579504540964	1	NAMRIL	Z018
Z018E0056	153.548367515724	1	NAMRIL	Z018
Z018E0057	145.258046203455	1	NAMRIL	Z018
Z018E0058	149.101796203462	1	NAMRIL	Z018
Z018E0059	127.092893657642	1	NAMRIL	Z018
Z018E0060	129.159621530176	1	NAMRIL	Z018
Z018E0061	128.163716417844	1	NAMRIL	Z018
Z018E0062	138.693551395225	1	NAMRIL	Z018
Z018E0063	136.202400452965	1	NAMRIL	Z018
Z018E0064	136.855728662251	1	NAMRIL	Z018
Z018E0065	148.845827954291	1	NAMRIL	Z018
Z018E0066	127.054296203461	1	NAMRIL	Z018
Z018E0067	119.830225781352	1	NAMRIL	Z018
Z018E0068	153.20804620346	1	NAMRIL	Z018
Z018E0069	104.027464042385	1	NAMRIL	Z018
Z018E0070	146.491371537182	1	NAMRIL	Z018
Z018E0071	141.4888949061	1	NAMRIL	Z018
Z018E0072	116.41668616725	1	NAMRIL	Z018
Z018E0073	119.398114738682	1	NAMRIL	Z018
Z018E0074	129.052421203462	1	NAMRIL	Z018
Z018E0075	136.343705127646	1	NAMRIL	Z018
Z018E0076	107.677421203465	1	NAMRIL	Z018
Z018E0077	141.019241343234	1	NAMRIL	Z018
Z018E0078	140.908354199497	1	NAMRIL	Z018
Z018E0079	123.617771915085	1	NAMRIL	Z018
Z018E0080	126.561258538382	1	NAMRIL	Z018
Z018E0081	147.322614339117	1	NAMRIL	Z018
Z018E0082	121.521171203464	1	NAMRIL	Z018
Z018E0083	137.617054878627	1	NAMRIL	Z018
Z018E0084	115.69168616725	1	NAMRIL	Z018
Z018E0085	144.268829024393	1	NAMRIL	Z018
Z018E0086	133.403114738678	1	NAMRIL	Z018
Z018E0087	131.452400452967	1	NAMRIL	Z018
Z018E0088	129.589043312995	1	NAMRIL	Z018
Z018E0089	137.280955652805	1	NAMRIL	Z018
Z018E0090	134.092400452963	1	NAMRIL	Z018
Z018E0091	133.131788986142	1	NAMRIL	Z018
Z018E0092	127.758263209344	1	NAMRIL	Z018
Z018E0093	125.643832406078	1	NAMRIL	Z018
Z018E0094	120.037204870517	1	NAMRIL	Z018
Z018E0095	117.619042910542	1	NAMRIL	Z018
Z018E0096	132.753860494979	1	NAMRIL	Z018
Z018E0097	105.187614339109	1	NAMRIL	Z018
Z018E0098	130.538671203461	1	NAMRIL	Z018
Z018E0099	134.309921203467	1	NAMRIL	Z018
Z018E0100	140.142204870512	1	NAMRIL	Z018
Z018E0101	120.567970811435	1	NAMRIL	Z018
Z018E0102	131.70887153718	1	NAMRIL	Z018
Z018E0103	114.109121071018	1	NAMRIL	Z018
Z018E0104	131.432421203464	1	NAMRIL	Z018
Z018E0105	133.379296203464	1	NAMRIL	Z018
Z018E0106	116.000257595823	1	NAMRIL	Z018
Z018E0107	117.550971881538	1	NAMRIL	Z018
Z018E0108	131.073829024393	1	NAMRIL	Z018
Z018E0110	121.458114738683	1	NAMRIL	Z018
Z018E0111	105.738328624825	1	NAMRIL	Z018
Z018E0112	124.662771915087	1	NAMRIL	Z018
Z018E0113	157.026686167251	1	NAMRIL	Z018
Z018E0114	103.280465001357	1	NAMRIL	Z018
Z018E0115	105.455546203471	1	NAMRIL	Z018
Z018E0116	83.8984600365353	1	NAMRIL	Z018
Z018E0117	86.585931558739	1	NAMRIL	Z018
Z018E0118	130.535257595825	1	NAMRIL	Z018
Z018E0119	152.227276556221	1	NAMRIL	Z018
Z018E0120	139.85497996665	1	NAMRIL	Z018
Z018E0121	134.755273741568	1	NAMRIL	Z018
Z018E0122	137.336965566574	1	NAMRIL	Z018
Z018E0123	121.774757196255	1	NAMRIL	Z018
Z018E0124	125.752882218274	1	NAMRIL	Z018
Z018E0125	106.316171203461	1	NAMRIL	Z018
Z018E0126	109.055214303151	1	NAMRIL	Z018
Z018E0127	109.135257595822	1	NAMRIL	Z018
Z018E0128	131.993114738681	1	NAMRIL	Z018
Z018E0129	121.682816422216	1	NAMRIL	Z018
Z018E0130	119.977694227881	1	NAMRIL	Z018
Z018E0131	128.851900053394	1	NAMRIL	Z018
Z018E0132	119.721796203465	1	NAMRIL	Z018
Z018E0133	133.296686167252	1	NAMRIL	Z018
Z018E0134	118.853871537183	1	NAMRIL	Z018
Z018E0135	121.582882218272	1	NAMRIL	Z018
Z018E0136	114.463829024396	1	NAMRIL	Z018
Z018E0137	137.663691416425	1	NAMRIL	Z018
Z018E0138	122.715304192855	1	NAMRIL	Z018
Z018E0139	112.575304192855	1	NAMRIL	Z018
Z018E0140	119.526171203463	1	NAMRIL	Z018
Z018E0141	156.764631668017	1	NAMRIL	Z018
Z018E0142	107.073328624827	1	NAMRIL	Z018
Z018E0143	129.993114738681	1	NAMRIL	Z018
Z018E0144	143.385257595827	1	NAMRIL	Z018
Z018E0145	123.130546203463	1	NAMRIL	Z018
Z018E0146	129.78997996665	1	NAMRIL	Z018
Z018E0147	116.430694252366	1	NAMRIL	Z018
Z018E0148	141.265655764057	1	NAMRIL	Z018
Z018E0149	126.748114738677	1	NAMRIL	Z018
Z018E0150	104.275542510703	1	NAMRIL	Z018
Z018E0151	115.02079737571	1	NAMRIL	Z018
Z018E0152	115.003114738683	1	NAMRIL	Z018
Z018E0153	112.501405457948	1	NAMRIL	Z018
Z018E0154	121.301686167248	1	NAMRIL	Z018
Z018E0155	127.015257595822	1	NAMRIL	Z018
Z018E0156	146.503046203463	1	NAMRIL	Z018
Z018E0157	134.233114738681	1	NAMRIL	Z018
Z018E0158	116.99051252619	1	NAMRIL	Z018
Z018E0159	162.4759878476	1	NAMRIL	Z018
Z018E0160	123.183199676569	1	NAMRIL	Z018
Z018E0161	131.766165330283	1	NAMRIL	Z018
Z018E0162	97.5252575958205	1	NAMRIL	Z018
Z018E0163	114.962250848198	1	NAMRIL	Z018
Z018E0164	120.340304192858	1	NAMRIL	Z018
Z018E0165	89.1844441431072	1	NAMRIL	Z018
Z018E0166	119.77874387239	1	NAMRIL	Z018
Z018E0167	125.571171203469	1	NAMRIL	Z018
Z018E0168	115.013829024398	1	NAMRIL	Z018
Z018E0169	126.19168616725	1	NAMRIL	Z018
Z018E0170	101.97554620346	1	NAMRIL	Z018
Z018E0171	121.137163912782	1	NAMRIL	Z018
Z018E0172	139.518220859523	1	NAMRIL	Z018
Z018E0173	110.795925925903	1	NAMRIL	Z018
Z018E0174	126.941796203463	1	NAMRIL	Z018
Z018E0175	124.023671203465	1	NAMRIL	Z018
Z018E0176	113.544296203467	1	NAMRIL	Z018
Z018E0177	119.440880440004	1	NAMRIL	Z018
Z018E0178	119.83704888494	1	NAMRIL	Z018
Z018E0179	119.192037037014	1	NAMRIL	Z018
Z018E0180	112.733904930236	1	NAMRIL	Z018
Z018E0181	118.921050101602	1	NAMRIL	Z018
Z018E0182	124.384921203467	1	NAMRIL	Z018
Z018E0183	92.9348184438597	1	NAMRIL	Z018
Z018E0184	135.152421203465	1	NAMRIL	Z018
Z018E0185	126.858462865965	1	NAMRIL	Z018
Z018E0186	120.181686167253	1	NAMRIL	Z018
Z018E0187	118.379548884937	1	NAMRIL	Z018
Z018E0188	133.729621530176	1	NAMRIL	Z018
Z018E0189	123.552122823794	1	NAMRIL	Z018
Z018E0190	152.403551395219	1	NAMRIL	Z018
Z018E0191	123.079548884933	1	NAMRIL	Z018
Z018E0192	104.750538203845	1	NAMRIL	Z018
Z018E0193	133.498455652803	1	NAMRIL	Z018
Z018E0194	142.165431993831	1	NAMRIL	Z018
Z018E0195	113.165257595828	1	NAMRIL	Z018
Z018E0196	126.920971881536	1	NAMRIL	Z018
Z018E0197	135.138743872388	1	NAMRIL	Z018
Z018E0198	123.287421203463	1	NAMRIL	Z018
Z018E0199	116.437970811435	1	NAMRIL	Z018
Z018E0200	114.651562270503	1	NAMRIL	Z018
Z018E0201	134.666326315965	1	NAMRIL	Z018
Z018E0202	114.341407996261	1	NAMRIL	Z018
Z018E0220	135.739509861142	1	NAMRIL	Z018
Z018E0223	96.7395098611431	1	NAMRIL	Z018
Z018E0228	125.739509861139	1	NAMRIL	Z018
Z019E0001	138.504043312994	1	NAMRIL	Z019
Z019E0002	151.553215848926	1	NAMRIL	Z019
Z019E0003	122.838832406079	1	NAMRIL	Z019
Z019E0004	125.113224732456	1	NAMRIL	Z019
Z019E0005	120.182421203464	1	NAMRIL	Z019
Z019E0006	140.721577955275	1	NAMRIL	Z019
Z019E0007	127.814979966651	1	NAMRIL	Z019
Z019E0008	144.208829024391	1	NAMRIL	Z019
Z019E0009	152.12811473868	1	NAMRIL	Z019
Z019E0010	134.92525759582	1	NAMRIL	Z019
Z019E0011	156.030415086224	1	NAMRIL	Z019
Z019E0012	129.466171203462	1	NAMRIL	Z019
Z019E0013	132.719921203461	1	NAMRIL	Z019
Z019E0014	129.181171203465	1	NAMRIL	Z019
Z019E0015	140.103328624829	1	NAMRIL	Z019
Z019E0016	122.99242120346	1	NAMRIL	Z019
Z019E0017	125.514959279355	1	NAMRIL	Z019
Z019E0018	119.767970811434	1	NAMRIL	Z019
Z019E0019	152.986185767686	1	NAMRIL	Z019
Z019E0020	126.95811473868	1	NAMRIL	Z019
Z019E0021	131.200546203464	1	NAMRIL	Z019
Z019E0022	134.335971881536	1	NAMRIL	Z019
Z019E0023	160.58804620346	1	NAMRIL	Z019
Z019E0024	132.293046203462	1	NAMRIL	Z019
Z019E0025	128.512464042379	1	NAMRIL	Z019
Z019E0026	132.026569544621	1	NAMRIL	Z019
Z019E0027	128.009921203463	1	NAMRIL	Z019
Z019E0028	123.32024206132	1	NAMRIL	Z019
Z019E0029	144.612421203463	1	NAMRIL	Z019
Z019E0030	137.222614339109	1	NAMRIL	Z019
Z019E0031	137.810257595821	1	NAMRIL	Z019
Z019E0032	146.774866343237	1	NAMRIL	Z019
Z019E0033	150.608114738681	1	NAMRIL	Z019
Z019E0034	140.612421203461	1	NAMRIL	Z019
Z019E0035	143.460955652803	1	NAMRIL	Z019
Z019E0036	152.009296203461	1	NAMRIL	Z019
Z019E0037	134.499548884939	1	NAMRIL	Z019
Z019E0038	131.839296203462	1	NAMRIL	Z019
Z019E0039	136.067464042378	1	NAMRIL	Z019
Z019E0040	124.172421203464	1	NAMRIL	Z019
Z019E0041	148.113907244455	1	NAMRIL	Z019
Z019E0042	134.725546203465	1	NAMRIL	Z019
Z019E0043	107.485213576213	1	NAMRIL	Z019
Z019E0044	144.807400452964	1	NAMRIL	Z019
Z019E0045	158.770257595823	1	NAMRIL	Z019
Z019E0046	122.281686167252	1	NAMRIL	Z019
Z019E0047	141.558046203459	1	NAMRIL	Z019
Z019E0048	151.389681558748	1	NAMRIL	Z019
Z019E0049	130.16867120346	1	NAMRIL	Z019
Z019E0050	137.664921203463	1	NAMRIL	Z019
Z019E0051	128.935471481968	1	NAMRIL	Z019
Z019E0052	132.258671203466	1	NAMRIL	Z019
Z019E0053	128.508829024395	1	NAMRIL	Z019
Z019E0054	143.661562270505	1	NAMRIL	Z019
Z019E0055	134.812743000068	1	NAMRIL	Z019
Z019E0056	128.58624481114	1	NAMRIL	Z019
Z019E0057	144.47745440435	1	NAMRIL	Z019
Z019E0058	135.736171203463	1	NAMRIL	Z019
Z019E0059	128.389743000072	1	NAMRIL	Z019
Z019E0060	146.109296203469	1	NAMRIL	Z019
Z019E0061	128.769543310108	1	NAMRIL	Z019
Z019E0062	134.742837109508	1	NAMRIL	Z019
Z019E0063	121.450971881537	1	NAMRIL	Z019
Z019E0064	137.66804620346	1	NAMRIL	Z019
Z019E0065	134.014704870516	1	NAMRIL	Z019
Z019E0066	129.995538203849	1	NAMRIL	Z019
Z019E0067	144.084296203462	1	NAMRIL	Z019
Z019E0068	127.207421203462	1	NAMRIL	Z019
Z019E0069	133.076385374608	1	NAMRIL	Z019
Z019E0070	147.384921304765	1	NAMRIL	Z019
Z019E0071	128.970546203462	1	NAMRIL	Z019
Z019E0072	143.606047636482	1	NAMRIL	Z019
Z019E0073	131.953894906096	1	NAMRIL	Z019
Z019E0074	99.5535987286683	1	NAMRIL	Z019
Z019E0075	123.797970811432	1	NAMRIL	Z019
Z019E0076	123.877048884938	1	NAMRIL	Z019
Z019E0077	123.818038203847	1	NAMRIL	Z019
Z019E0078	121.124979966652	1	NAMRIL	Z019
Z019E0079	126.871788986139	1	NAMRIL	Z019
Z019E0080	141.865971881537	1	NAMRIL	Z019
Z019E0081	127.27311473868	1	NAMRIL	Z019
Z019E0082	101.966743000066	1	NAMRIL	Z019
Z019E0083	119.195538203848	1	NAMRIL	Z019
Z019E0084	146.438829024393	1	NAMRIL	Z019
Z019E0085	143.904708815811	1	NAMRIL	Z019
Z019E0086	126.01225652572	1	NAMRIL	Z019
Z019E0087	148.374399382863	1	NAMRIL	Z019
Z019E0088	141.734921203462	1	NAMRIL	Z019
Z019E0089	141.265133699072	1	NAMRIL	Z019
Z019E0090	130.364954404351	1	NAMRIL	Z019
Z019E0091	124.077258538384	1	NAMRIL	Z019
Z019E0092	122.293705127645	1	NAMRIL	Z019
Z019E0093	122.691796203463	1	NAMRIL	Z019
Z019E0094	140.126431993833	1	NAMRIL	Z019
Z019E0095	118.579543310108	1	NAMRIL	Z019
Z019E0096	125.738114738681	1	NAMRIL	Z019
Z019E0097	126.540546203462	1	NAMRIL	Z019
Z019E0098	113.949543310109	1	NAMRIL	Z019
Z019E0099	103.391686167253	1	NAMRIL	Z019
Z019E0100	127.913455652807	1	NAMRIL	Z019
Z019E0101	111.169704870515	1	NAMRIL	Z019
Z019E0102	125.619921203462	1	NAMRIL	Z019
Z019E0103	148.661171203459	1	NAMRIL	Z019
Z019E0104	126.892421203462	1	NAMRIL	Z019
Z019E0105	146.077970811429	1	NAMRIL	Z019
Z019E0106	128.076171203465	1	NAMRIL	Z019
Z019E0107	129.52033581589	1	NAMRIL	Z019
Z019E0108	120.854921203464	1	NAMRIL	Z019
Z019E0109	120.87146003653	1	NAMRIL	Z019
Z019E0110	128.970955652809	1	NAMRIL	Z019
Z019E0111	118.739063697823	1	NAMRIL	Z019
Z019E0112	113.358046203463	1	NAMRIL	Z019
Z019E0113	155.385538203846	1	NAMRIL	Z019
Z019E0114	145.971171203469	1	NAMRIL	Z019
Z019E0115	127.08492120346	1	NAMRIL	Z019
Z019E0116	128.169543310108	1	NAMRIL	Z019
Z019E0117	120.110382218273	1	NAMRIL	Z019
Z019E0118	122.360546203463	1	NAMRIL	Z019
Z019E0119	138.260740740722	1	NAMRIL	Z019
Z019E0120	125.105971881537	1	NAMRIL	Z019
Z019E0121	127.111226990975	1	NAMRIL	Z019
Z019E0122	117.646788986143	1	NAMRIL	Z019
Z019E0123	130.459042910542	1	NAMRIL	Z019
Z019E0124	151.228845859522	1	NAMRIL	Z019
Z019E0125	139.455794687887	1	NAMRIL	Z019
Z019E0126	141.359757196254	1	NAMRIL	Z019
Z019E0127	138.00242120346	1	NAMRIL	Z019
Z019E0128	132.61628526318	1	NAMRIL	Z019
Z019E0129	153.685546203455	1	NAMRIL	Z019
Z019E0130	134.972431993833	1	NAMRIL	Z019
Z019E0131	133.883313299513	1	NAMRIL	Z019
Z019E0132	124.703328624826	1	NAMRIL	Z019
Z019E0133	125.649921203463	1	NAMRIL	Z019
Z019E0134	127.70079737571	1	NAMRIL	Z019
Z019E0135	124.57553820385	1	NAMRIL	Z019
Z019E0136	140.029296203461	1	NAMRIL	Z019
Z019E0137	112.356171203463	1	NAMRIL	Z019
Z019E0138	130.823148148124	1	NAMRIL	Z019
Z019E0139	124.243671203464	1	NAMRIL	Z019
Z019E0140	157.777421203468	1	NAMRIL	Z019
Z019E0141	121.690214303153	1	NAMRIL	Z019
Z019E0142	121.591686167251	1	NAMRIL	Z019
Z019E0143	128.792400452968	1	NAMRIL	Z019
Z019E0144	98.3126223194736	1	NAMRIL	Z019
Z019E0145	128.286171203465	1	NAMRIL	Z019
Z019E0146	127.015546203464	1	NAMRIL	Z019
Z019E0147	163.097622319471	1	NAMRIL	Z019
Z019E0148	129.971171203462	1	NAMRIL	Z019
Z019E0149	147.603671203462	1	NAMRIL	Z019
Z019E0150	125.417970811434	1	NAMRIL	Z019
Z019E0151	122.226171203463	1	NAMRIL	Z019
Z019E0152	129.974921203465	1	NAMRIL	Z019
Z019E0153	136.020122319471	1	NAMRIL	Z019
Z019E0154	132.792256525718	1	NAMRIL	Z019
Z019E0155	156.858671203467	1	NAMRIL	Z019
Z019E0156	113.14829737571	1	NAMRIL	Z019
Z019E0157	124.761542240002	1	NAMRIL	Z019
Z019E0158	142.746171203463	1	NAMRIL	Z019
Z019E0159	130.040237672063	1	NAMRIL	Z019
Z019E0160	140.308455652807	1	NAMRIL	Z019
Z019E0161	119.373046203463	1	NAMRIL	Z019
Z019E0162	138.531686167249	1	NAMRIL	Z019
Z019E0163	143.070133699072	1	NAMRIL	Z019
Z019E0164	133.05335283868	1	NAMRIL	Z019
Z019E0165	138.382837109506	1	NAMRIL	Z019
Z019E0166	137.435257595822	1	NAMRIL	Z019
Z019E0167	139.687421203463	1	NAMRIL	Z019
Z019E0168	133.238431993829	1	NAMRIL	Z019
Z019E0169	114.306542240002	1	NAMRIL	Z019
Z019E0170	109.13765469395	1	NAMRIL	Z019
Z019E0171	122.035971881538	1	NAMRIL	Z019
Z019E0172	133.945971881539	1	NAMRIL	Z019
Z019E0173	137.303726990975	1	NAMRIL	Z019
Z019E0174	135.790113668574	1	NAMRIL	Z019
Z019E0175	139.35725652572	1	NAMRIL	Z019
Z019E0176	138.504543310108	1	NAMRIL	Z019
Z019E0177	128.065789465977	1	NAMRIL	Z019
Z019E0178	154.217018384355	1	NAMRIL	Z019
Z019E0179	141.123829024395	1	NAMRIL	Z019
Z019E0180	96.5505462034664	1	NAMRIL	Z019
Z019E0181	122.328328624826	1	NAMRIL	Z019
Z019E0182	142.321796203465	1	NAMRIL	Z019
Z019E0183	144.098829024398	1	NAMRIL	Z019
Z019E0184	163.673671203459	1	NAMRIL	Z019
Z019E0185	137.050257595824	1	NAMRIL	Z019
Z019E0186	136.706796203463	1	NAMRIL	Z019
Z019E0187	124.381686167252	1	NAMRIL	Z019
Z019E0188	150.223352838679	1	NAMRIL	Z019
Z019E0189	141.910471481967	1	NAMRIL	Z019
Z019E0190	114.558829024394	1	NAMRIL	Z019
Z019E0191	148.864431993834	1	NAMRIL	Z019
Z019E0192	135.568671203463	1	NAMRIL	Z019
Z019E0193	118.763829024395	1	NAMRIL	Z019
Z019E0194	141.197070783199	1	NAMRIL	Z019
Z019E0195	150.572421203459	1	NAMRIL	Z019
Z019E0196	144.938671203463	1	NAMRIL	Z019
Z019E0197	106.771542240002	1	NAMRIL	Z019
Z019E0198	147.67554620346	1	NAMRIL	Z019
Z019E0199	135.468671203464	1	NAMRIL	Z019
Z019E0200	118.818297375713	1	NAMRIL	Z019
Z019E0201	137.765279603464	1	NAMRIL	Z019
Z019E0202	139.695060090961	1	NAMRIL	Z019
Z019E0226	114.34173678328	1	NAMRIL	Z019
Z020E0001	116.149921203463	1	NAMRIL	Z020
Z020E0002	96.774380242879	1	NAMRIL	Z020
Z020E0003	135.653575159047	1	NAMRIL	Z020
Z020E0004	130.81678898614	1	NAMRIL	Z020
Z020E0005	101.989743000073	1	NAMRIL	Z020
Z020E0006	150.921630709043	1	NAMRIL	Z020
Z020E0007	117.079819496172	1	NAMRIL	Z020
Z020E0008	140.278671203463	1	NAMRIL	Z020
Z020E0009	116.692179977897	1	NAMRIL	Z020
Z020E0010	120.488297375711	1	NAMRIL	Z020
Z020E0011	117.913297375712	1	NAMRIL	Z020
Z020E0012	114.498070145975	1	NAMRIL	Z020
Z020E0013	148.527400452965	1	NAMRIL	Z020
Z020E0014	111.190257595821	1	NAMRIL	Z020
Z020E0015	112.47097960711	1	NAMRIL	Z020
Z020E0016	126.375971881538	1	NAMRIL	Z020
Z020E0017	129.14428898614	1	NAMRIL	Z020
Z020E0018	107.363829024398	1	NAMRIL	Z020
Z020E0019	116.785155080814	1	NAMRIL	Z020
Z020E0020	114.981630709046	1	NAMRIL	Z020
Z020E0021	112.788894906097	1	NAMRIL	Z020
Z020E0022	149.297421203459	1	NAMRIL	Z020
Z020E0023	108.948743000071	1	NAMRIL	Z020
Z020E0024	89.9860469095427	1	NAMRIL	Z020
Z020E0025	128.337179192857	1	NAMRIL	Z020
Z020E0026	135.094447580377	1	NAMRIL	Z020
Z020E0027	130.521047591714	1	NAMRIL	Z020
Z020E0028	108.958894906096	1	NAMRIL	Z020
Z020E0029	125.279679192857	1	NAMRIL	Z020
Z020E0030	116.625546203464	1	NAMRIL	Z020
Z020E0031	147.291686167254	1	NAMRIL	Z020
Z020E0032	110.845283009901	1	NAMRIL	Z020
Z020E0033	114.206686167253	1	NAMRIL	Z020
Z020E0034	123.348214590444	1	NAMRIL	Z020
Z020E0035	112.368829024395	1	NAMRIL	Z020
Z020E0036	100.697025916412	1	NAMRIL	Z020
Z020E0037	108.578829024395	1	NAMRIL	Z020
Z020E0038	131.926666666643	1	NAMRIL	Z020
Z020E0039	104.563546909552	1	NAMRIL	Z020
Z020E0040	89.9447282394323	1	NAMRIL	Z020
Z020E0041	134.636570235363	1	NAMRIL	Z020
Z020E0042	115.381171203463	1	NAMRIL	Z020
Z020E0043	118.041044687888	1	NAMRIL	Z020
Z020E0044	134.939541501919	1	NAMRIL	Z020
Z020E0045	128.47095909778	1	NAMRIL	Z020
Z020E0046	128.715971881539	1	NAMRIL	Z020
Z020E0047	107.380168673183	1	NAMRIL	Z020
Z020E0048	104.118114738679	1	NAMRIL	Z020
Z020E0049	137.073497635413	1	NAMRIL	Z020
Z020E0050	141.303529116532	1	NAMRIL	Z020
Z020E0051	140.919548884938	1	NAMRIL	Z020
Z020E0052	108.037068605873	1	NAMRIL	Z020
Z020E0053	97.6274786730278	1	NAMRIL	Z020
Z020E0054	126.859130709046	1	NAMRIL	Z020
Z020E0055	130.86632031654	1	NAMRIL	Z020
Z020E0056	115.628193196377	1	NAMRIL	Z020
Z020E0057	131.062408443907	1	NAMRIL	Z020
Z020E0058	140.417570316541	1	NAMRIL	Z020
Z020E0059	100.768630660911	1	NAMRIL	Z020
Z020E0060	109.223907244459	1	NAMRIL	Z020
Z020E0061	128.880546203463	1	NAMRIL	Z020
Z020E0062	126.8289457832	1	NAMRIL	Z020
Z020E0063	117.773829024395	1	NAMRIL	Z020
Z020E0064	134.40221584893	1	NAMRIL	Z020
Z020E0065	104.413192958745	1	NAMRIL	Z020
Z020E0066	112.50207819273	1	NAMRIL	Z020
Z020E0067	122.602614339111	1	NAMRIL	Z020
Z020E0068	102.880546203461	1	NAMRIL	Z020
Z020E0069	139.160873409229	1	NAMRIL	Z020
Z020E0070	104.75390724446	1	NAMRIL	Z020
Z020E0071	114.752228239429	1	NAMRIL	Z020
Z020E0072	120.358806808347	1	NAMRIL	Z020
Z020E0073	125.368046203462	1	NAMRIL	Z020
Z020E0074	99.699964042377	1	NAMRIL	Z020
Z020E0075	148.516970859521	1	NAMRIL	Z020
Z020E0076	140.19047148197	1	NAMRIL	Z020
Z020E0077	129.708685097147	1	NAMRIL	Z020
Z020E0078	123.488829024396	1	NAMRIL	Z020
Z020E0079	110.544042910541	1	NAMRIL	Z020
Z020E0080	100.401686167254	1	NAMRIL	Z020
Z020E0081	124.855546203467	1	NAMRIL	Z020
Z020E0082	131.706408538081	1	NAMRIL	Z020
Z020E0083	122.908297375711	1	NAMRIL	Z020
Z020E0084	108.958192958749	1	NAMRIL	Z020
Z020E0085	105.386764387316	1	NAMRIL	Z020
Z020E0086	126.170257595822	1	NAMRIL	Z020
Z020E0087	113.448671203464	1	NAMRIL	Z020
Z020E0088	142.736796203464	1	NAMRIL	Z020
Z020E0089	114.62954331011	1	NAMRIL	Z020
Z020E0090	132.800561278233	1	NAMRIL	Z020
Z020E0091	139.731233703464	1	NAMRIL	Z020
Z020E0092	129.368829024395	1	NAMRIL	Z020
Z020E0093	112.152319496173	1	NAMRIL	Z020
Z020E0094	125.148671203464	1	NAMRIL	Z020
Z020E0095	121.903986162838	1	NAMRIL	Z020
Z020E0096	126.451686167252	1	NAMRIL	Z020
Z020E0097	86.2216861672449	1	NAMRIL	Z020
Z020E0098	105.955847984791	1	NAMRIL	Z020
Z020E0099	129.565925925906	1	NAMRIL	Z020
Z020E0100	89.7579095049315	1	NAMRIL	Z020
Z020E0101	119.433297375711	1	NAMRIL	Z020
Z020E0102	123.775652829505	1	NAMRIL	Z020
Z020E0103	130.140555555532	1	NAMRIL	Z020
Z020E0104	116.589042393478	1	NAMRIL	Z020
Z020E0105	131.246394906094	1	NAMRIL	Z020
Z020E0106	136.136830968747	1	NAMRIL	Z020
Z020E0107	117.901394906096	1	NAMRIL	Z020
Z020E0108	103.005743000068	1	NAMRIL	Z020
Z020E0109	116.85390724446	1	NAMRIL	Z020
Z020E0110	114.248270104017	1	NAMRIL	Z020
Z020E0111	115.917276556216	1	NAMRIL	Z020
Z020E0112	111.31941941336	1	NAMRIL	Z020
Z020E0113	99.5792962034633	1	NAMRIL	Z020
Z020E0114	110.516686167252	1	NAMRIL	Z020
Z020E0115	121.231371537182	1	NAMRIL	Z020
Z020E0116	98.4407973757164	1	NAMRIL	Z020
Z020E0117	113.18766430208	1	NAMRIL	Z020
Z020E0118	120.580546203462	1	NAMRIL	Z020
Z020E0119	117.428804810541	1	NAMRIL	Z020
Z020E0120	98.5481662397655	1	NAMRIL	Z020
