Genotype	value	trait	pop	FID
B73xZ025E0106	509.833333333337	KC	BxRIL	Z025
B73xZ025E0113	683.137520856509	KC	BxRIL	Z025
B73xZ025E0123	617.985427094927	KC	BxRIL	Z025
B73xZ025E0124	605.333333333343	KC	BxRIL	Z025
B73xZ025E0140	490.470854189843	KC	BxRIL	Z025
B73xZ025E0181	580.735427094922	KC	BxRIL	Z025
B73xZ025E0187	454.490284729949	KC	BxRIL	Z025
B73xZ025E0195	450.750000000003	KC	BxRIL	Z025
B73xZ025E0196	560.500000000002	KC	BxRIL	Z025
B73xZ025E0197	543.750000000002	KC	BxRIL	Z025
B73xZ025E0198	522.833333333336	KC	BxRIL	Z025
B73xZ025E0218	551.294170837971	KC	BxRIL	Z025
B73xZ025E0238	674.5	KC	BxRIL	Z025
B73xZ026E0001	351.894170837972	KC	BxRIL	Z026
B73xZ026E0006	457.985427094924	KC	BxRIL	Z026
B73xZ026E0010	525.250000000003	KC	BxRIL	Z026
B73xZ026E0013	479.694170837971	KC	BxRIL	Z026
B73xZ026E0020	471.666666666669	KC	BxRIL	Z026
B73xZ026E0022	547.470854189843	KC	BxRIL	Z026
B73xZ026E0034	486.235427094922	KC	BxRIL	Z026
B73xZ026E0035	474.294170837971	KC	BxRIL	Z026
B73xZ026E0041	433.333333333335	KC	BxRIL	Z026
B73xZ026E0053	523.833333333337	KC	BxRIL	Z026
B73xZ026E0054	350.494170837974	KC	BxRIL	Z026
B73xZ026E0061	122.29417083794	KC	BxRIL	Z026
B73xZ026E0068	521.985427094922	KC	BxRIL	Z026
B73xZ026E0072	590.666666666671	KC	BxRIL	Z026
B73xZ026E0077	523.000000000002	KC	BxRIL	Z026
B73xZ026E0080	505.16666666667	KC	BxRIL	Z026
B73xZ026E0085	474.833333333336	KC	BxRIL	Z026
B73xZ026E0088	662.694170837976	KC	BxRIL	Z026
B73xZ026E0100	518.894170837971	KC	BxRIL	Z026
B73xZ026E0116	560.833333333336	KC	BxRIL	Z026
B73xZ026E0123	564.894170837971	KC	BxRIL	Z026
B73xZ026E0124	500.66666666667	KC	BxRIL	Z026
B73xZ026E0125	568.49417083797	KC	BxRIL	Z026
B73xZ026E0126	443.094170837969	KC	BxRIL	Z026
B73xZ026E0141	493.294170837971	KC	BxRIL	Z026
B73xZ026E0149	611.499999999998	KC	BxRIL	Z026
B73xZ026E0152	519.16666666667	KC	BxRIL	Z026
B73xZ026E0153	338.235427094926	KC	BxRIL	Z026
B73xZ026E0156	461.485427094922	KC	BxRIL	Z026
B73xZ026E0162	515.69417083797	KC	BxRIL	Z026
B73xZ026E0165	394.5	KC	BxRIL	Z026
B73xZ026E0197	530.235427094923	KC	BxRIL	Z026
B73xZ026E0198	450.666666666671	KC	BxRIL	Z026
B73xZ026E0199	511.500000000003	KC	BxRIL	Z026
Mo17xZ017EM0002	579.9	KC	MxRIL	Z017
Mo17xZ017EM0004	444.37	KC	MxRIL	Z017
Mo17xZ017EM0006	483.94	KC	MxRIL	Z017
Mo17xZ017EM0026	491.98	KC	MxRIL	Z017
Mo17xZ017EM0044	473.24	KC	MxRIL	Z017
Mo17xZ017EM0053	339.75	KC	MxRIL	Z017
Mo17xZ017EM0054	540.94	KC	MxRIL	Z017
Mo17xZ017EM0059	474.54	KC	MxRIL	Z017
Mo17xZ017EM0064	483.3	KC	MxRIL	Z017
Mo17xZ017EM0065	449.62	KC	MxRIL	Z017
Mo17xZ017EM0069	542.61	KC	MxRIL	Z017
Mo17xZ017EM0070	474.11	KC	MxRIL	Z017
Mo17xZ017EM0071	485.93	KC	MxRIL	Z017
Mo17xZ017EM0078	581.98	KC	MxRIL	Z017
Mo17xZ017EM0080	541.2	KC	MxRIL	Z017
Mo17xZ017EM0081	513.21	KC	MxRIL	Z017
Mo17xZ017EM0084	423.51	KC	MxRIL	Z017
Mo17xZ017EM0086	352.07	KC	MxRIL	Z017
Mo17xZ017EM0090	465.88	KC	MxRIL	Z017
Mo17xZ017EM0091	486.93	KC	MxRIL	Z017
Mo17xZ017EM0096	370.02	KC	MxRIL	Z017
Mo17xZ017EM0097	625.65	KC	MxRIL	Z017
Mo17xZ017EM0100	394.68	KC	MxRIL	Z017
Mo17xZ017EM0103	474.86	KC	MxRIL	Z017
Mo17xZ017EM0104	531.26	KC	MxRIL	Z017
Mo17xZ017EM0107	628.64	KC	MxRIL	Z017
Mo17xZ017EM0109	470.73	KC	MxRIL	Z017
Mo17xZ017EM0110	397.87	KC	MxRIL	Z017
Mo17xZ017EM0113	577.56	KC	MxRIL	Z017
Mo17xZ017EM0115	526.83	KC	MxRIL	Z017
Mo17xZ017EM0117	490.3	KC	MxRIL	Z017
Mo17xZ017EM0120	488.42	KC	MxRIL	Z017
Mo17xZ017EM0121	572.52	KC	MxRIL	Z017
Mo17xZ017EM0122	437.15	KC	MxRIL	Z017
Mo17xZ017EM0124	439.79	KC	MxRIL	Z017
Mo17xZ017EM0126	519.21	KC	MxRIL	Z017
Mo17xZ017EM0129	457.34	KC	MxRIL	Z017
Mo17xZ017EM0130	566.85	KC	MxRIL	Z017
Mo17xZ017EM0131	464.37	KC	MxRIL	Z017
Mo17xZ017EM0132	440.73	KC	MxRIL	Z017
Mo17xZ017EM0133	487.09	KC	MxRIL	Z017
Mo17xZ017EM0138	476.71	KC	MxRIL	Z017
Mo17xZ017EM0142	612.53	KC	MxRIL	Z017
Mo17xZ017EM0144	584.13	KC	MxRIL	Z017
Mo17xZ017EM0147	466.78	KC	MxRIL	Z017
Mo17xZ017EM0149	552.37	KC	MxRIL	Z017
Mo17xZ017EM0150	458.91	KC	MxRIL	Z017
Mo17xZ017EM0152	375.05	KC	MxRIL	Z017
Mo17xZ017EM0155	505.79	KC	MxRIL	Z017
Mo17xZ017EM0156	529.1	KC	MxRIL	Z017
Mo17xZ017EM0157	556.94	KC	MxRIL	Z017
Mo17xZ017EM0160	595.33	KC	MxRIL	Z017
Mo17xZ017EM0160A	540.04	KC	MxRIL	Z017
Mo17xZ017EM0162A	607.56	KC	MxRIL	Z017
Mo17xZ017EM0165	634.11	KC	MxRIL	Z017
Mo17xZ017EM0166	478.95	KC	MxRIL	Z017
Mo17xZ017EM0167	483.06	KC	MxRIL	Z017
Mo17xZ017EM0168	519.3	KC	MxRIL	Z017
Mo17xZ017EM0173	559.61	KC	MxRIL	Z017
Mo17xZ017EM0174	520.09	KC	MxRIL	Z017
Mo17xZ017EM0177	486.58	KC	MxRIL	Z017
Mo17xZ017EM0178	596.26	KC	MxRIL	Z017
Mo17xZ017EM0179	541.72	KC	MxRIL	Z017
Mo17xZ017EM0180	542.19	KC	MxRIL	Z017
Mo17xZ017EM0187	488.9	KC	MxRIL	Z017
Mo17xZ017EM0189	594.39	KC	MxRIL	Z017
Mo17xZ017EM0191	456.41	KC	MxRIL	Z017
Mo17xZ017EM0195	383.81	KC	MxRIL	Z017
Mo17xZ017EM0196	540.84	KC	MxRIL	Z017
Mo17xZ017EM0197	548.29	KC	MxRIL	Z017
Mo17xZ017EM0198	556.74	KC	MxRIL	Z017
Mo17xZ017EM0199	524.95	KC	MxRIL	Z017
Mo17xZ017EM0200	519.37	KC	MxRIL	Z017
Mo17xZ017EM0201	689.12	KC	MxRIL	Z017
Mo17xZ017EM0203	554.19	KC	MxRIL	Z017
Mo17xZ017EM0204	581.37	KC	MxRIL	Z017
Mo17xZ017EM0205	580.67	KC	MxRIL	Z017
Mo17xZ017EM0206	454.3	KC	MxRIL	Z017
Mo17xZ017EM0208	473.64	KC	MxRIL	Z017
Mo17xZ017EM0209	500.47	KC	MxRIL	Z017
Mo17xZ017EM0212	476.96	KC	MxRIL	Z017
Mo17xZ017EM0213	533.13	KC	MxRIL	Z017
Mo17xZ017EM0214	496.01	KC	MxRIL	Z017
Mo17xZ017EM0216	485.09	KC	MxRIL	Z017
Mo17xZ017EM0217	602.63	KC	MxRIL	Z017
Mo17xZ017EM0220	670.77	KC	MxRIL	Z017
Mo17xZ017EM0222	534.57	KC	MxRIL	Z017
Mo17xZ017EM0223	477.27	KC	MxRIL	Z017
Mo17xZ017EM0230	470.09	KC	MxRIL	Z017
Mo17xZ017EM0232	522.1	KC	MxRIL	Z017
Mo17xZ017EM0233	639.5	KC	MxRIL	Z017
Mo17xZ017EM0234	494.79	KC	MxRIL	Z017
Mo17xZ017EM0235	545.65	KC	MxRIL	Z017
Mo17xZ017EM0236	605.79	KC	MxRIL	Z017
Mo17xZ017EM0238	639.52	KC	MxRIL	Z017
Mo17xZ017EM0239	578.84	KC	MxRIL	Z017
Mo17xZ017EM0240	644.74	KC	MxRIL	Z017
Mo17xZ017EM0241	461.87	KC	MxRIL	Z017
Mo17xZ017EM0244	537.75	KC	MxRIL	Z017
Mo17xZ017EM0245	624.55	KC	MxRIL	Z017
Mo17xZ017EM0249	386.48	KC	MxRIL	Z017
Mo17xZ017EM0251	503.63	KC	MxRIL	Z017
Mo17xZ017EM0252	621.19	KC	MxRIL	Z017
Mo17xZ017EM0254	593.63	KC	MxRIL	Z017
Mo17xZ017EM0257	509.89	KC	MxRIL	Z017
Mo17xZ017EM0258	563.52	KC	MxRIL	Z017
Mo17xZ017EM0259	467.73	KC	MxRIL	Z017
Mo17xZ017EM0260	462.43	KC	MxRIL	Z017
Mo17xZ017EM0273	525.34	KC	MxRIL	Z017
Mo17xZ017EM0280	487.22	KC	MxRIL	Z017
Mo17xZ017EM0282	477.02	KC	MxRIL	Z017
Mo17xZ017EM0283	454.43	KC	MxRIL	Z017
Mo17xZ017EM0285	547.73	KC	MxRIL	Z017
Mo17xZ017EM0289	513.31	KC	MxRIL	Z017
Mo17xZ017EM0290	369.61	KC	MxRIL	Z017
Mo17xZ017EM0291	548.79	KC	MxRIL	Z017
Mo17xZ017EM0293	461.34	KC	MxRIL	Z017
Mo17xZ017EM0294	609.94	KC	MxRIL	Z017
Mo17xZ017EM0295	639.8	KC	MxRIL	Z017
Mo17xZ017EM0300	566.67	KC	MxRIL	Z017
Mo17xZ017EM0306	585.47	KC	MxRIL	Z017
Mo17xZ017EM0312	533.43	KC	MxRIL	Z017
Mo17xZ017EM0320	562.81	KC	MxRIL	Z017
Mo17xZ017EM0324	465.95	KC	MxRIL	Z017
Mo17xZ017EM0327	476.96	KC	MxRIL	Z017
Mo17xZ017EM0331	453.29	KC	MxRIL	Z017
Mo17xZ017EM0334	579.11	KC	MxRIL	Z017
Mo17xZ017EM0339	615.26	KC	MxRIL	Z017
Mo17xZ017EM0348	545.89	KC	MxRIL	Z017
Mo17xZ017EM0350	460.33	KC	MxRIL	Z017
Mo17xZ017EM0353	639.62	KC	MxRIL	Z017
Mo17xZ017EM0358	575.86	KC	MxRIL	Z017
Mo17xZ017EM0370	508.25	KC	MxRIL	Z017
Mo17xZ017EM0375	512.89	KC	MxRIL	Z017
Mo17xZ017EM0376	557.91	KC	MxRIL	Z017
Mo17xZ017EM0377	484.74	KC	MxRIL	Z017
Mo17xZ017E0001	519.97	KC	MxRIL	Z017
Mo17xZ017E0002	515.37	KC	MxRIL	Z017
Mo17xZ017E0003	448.03	KC	MxRIL	Z017
Mo17xZ017E0004	581.4	KC	MxRIL	Z017
Mo17xZ017E0005	503.88	KC	MxRIL	Z017
Mo17xZ017E0028	519.93	KC	MxRIL	Z017
Mo17xZ017E0006	587.2	KC	MxRIL	Z017
Mo17xZ017E0034	583.8	KC	MxRIL	Z017
Mo17xZ017E0007	406.62	KC	MxRIL	Z017
Mo17xZ017E0008	539	KC	MxRIL	Z017
Mo17xZ017E0009	574.72	KC	MxRIL	Z017
Mo17xZ017E0010	525.57	KC	MxRIL	Z017
Mo17xZ017E0011	528.93	KC	MxRIL	Z017
Mo17xZ017E0012	416.01	KC	MxRIL	Z017
Mo17xZ017E0013	496.82	KC	MxRIL	Z017
Mo17xZ017E0014	347.74	KC	MxRIL	Z017
Mo17xZ017E0015	594.03	KC	MxRIL	Z017
Mo17xZ017E0016	472.84	KC	MxRIL	Z017
Mo17xZ017E0017	449.72	KC	MxRIL	Z017
Mo17xZ017E0018	543.55	KC	MxRIL	Z017
Mo17xZ017E0019	424.81	KC	MxRIL	Z017
Mo17xZ017E0020	539.62	KC	MxRIL	Z017
Mo17xZ017E0021	457.1	KC	MxRIL	Z017
Mo17xZ017E0022	517.79	KC	MxRIL	Z017
Mo17xZ017E0023	714.93	KC	MxRIL	Z017
Mo17xZ017E0024	562.15	KC	MxRIL	Z017
Mo17xZ017E0025	495.67	KC	MxRIL	Z017
Mo17xZ017E0027	578.71	KC	MxRIL	Z017
Mo17xZ017E0029	576.46	KC	MxRIL	Z017
Mo17xZ017E0030	298.51	KC	MxRIL	Z017
Mo17xZ017E0100	524.29	KC	MxRIL	Z017
Mo17xZ017E0031	352.04	KC	MxRIL	Z017
Mo17xZ017E0032	501.55	KC	MxRIL	Z017
Mo17xZ017E0033	332.24	KC	MxRIL	Z017
Mo17xZ017E0035	592.02	KC	MxRIL	Z017
Mo17xZ017E0101	614.21	KC	MxRIL	Z017
Mo17xZ017E0036	518.03	KC	MxRIL	Z017
Mo17xZ017E0037	623.97	KC	MxRIL	Z017
Mo17xZ017E0038	462.82	KC	MxRIL	Z017
Mo17xZ017E0039	579	KC	MxRIL	Z017
Mo17xZ017E0042	587.06	KC	MxRIL	Z017
Mo17xZ017E0043	477.99	KC	MxRIL	Z017
Mo17xZ017E0045	521.6	KC	MxRIL	Z017
Mo17xZ017E0046	495.38	KC	MxRIL	Z017
Mo17xZ017E0047	528.46	KC	MxRIL	Z017
Mo17xZ017E0048	390.63	KC	MxRIL	Z017
Mo17xZ017E0104	526.07	KC	MxRIL	Z017
Mo17xZ017E0105	568.85	KC	MxRIL	Z017
Mo17xZ017E0107	344.74	KC	MxRIL	Z017
Mo17xZ017E0109	437.09	KC	MxRIL	Z017
Mo17xZ017E0110	425.63	KC	MxRIL	Z017
Mo17xZ017E0111	623.86	KC	MxRIL	Z017
Mo17xZ017E0112	562.96	KC	MxRIL	Z017
Mo17xZ017E0113	392.6	KC	MxRIL	Z017
Mo17xZ017E0114	529.5	KC	MxRIL	Z017
Mo17xZ017E0115	653.63	KC	MxRIL	Z017
Mo17xZ017E0116	455.52	KC	MxRIL	Z017
Mo17xZ017E0117	439.2	KC	MxRIL	Z017
Mo17xZ017E0118	709.02	KC	MxRIL	Z017
Mo17xZ017E0119	388.99	KC	MxRIL	Z017
Mo17xZ017E0120	505.57	KC	MxRIL	Z017
Mo17xZ017E0122	402.25	KC	MxRIL	Z017
Mo17xZ017E0123	645.24	KC	MxRIL	Z017
Mo17xZ017E0124	499.69	KC	MxRIL	Z017
Mo17xZ017E0126	511.39	KC	MxRIL	Z017
Mo17xZ017E0127	499.8	KC	MxRIL	Z017
Mo17xZ017E0128	478.89	KC	MxRIL	Z017
Mo17xZ017E0129	465.72	KC	MxRIL	Z017
Mo17xZ017E0130	486.1	KC	MxRIL	Z017
Mo17xZ017E0132	493.91	KC	MxRIL	Z017
Mo17xZ017E0133	446.98	KC	MxRIL	Z017
Mo17xZ017E0134	545.43	KC	MxRIL	Z017
Mo17xZ017E0137	494.19	KC	MxRIL	Z017
Mo17xZ017E0139	560.55	KC	MxRIL	Z017
Mo17xZ017E0141	470.22	KC	MxRIL	Z017
Mo17xZ017E0142	349.45	KC	MxRIL	Z017
Mo17xZ017E0144	603.57	KC	MxRIL	Z017
Mo17xZ017E0146	451.21	KC	MxRIL	Z017
Mo17xZ017E0147	411.25	KC	MxRIL	Z017
Mo17xZ017E0150	518.44	KC	MxRIL	Z017
Mo17xZ017E0152	438.77	KC	MxRIL	Z017
Mo17xZ017E0153	548.71	KC	MxRIL	Z017
Mo17xZ017E0154	522.77	KC	MxRIL	Z017
Mo17xZ017E0155	510.02	KC	MxRIL	Z017
Mo17xZ017E0156	600.72	KC	MxRIL	Z017
Mo17xZ017E0157	442.42	KC	MxRIL	Z017
Mo17xZ017E0160	577.6	KC	MxRIL	Z017
Mo17xZ017E0163	636.09	KC	MxRIL	Z017
Mo17xZ017E0049	449.69	KC	MxRIL	Z017
Mo17xZ017E0165	588.03	KC	MxRIL	Z017
Mo17xZ017E0050	494.2	KC	MxRIL	Z017
Mo17xZ017E0051	516.57	KC	MxRIL	Z017
Mo17xZ017E0052	578.05	KC	MxRIL	Z017
Mo17xZ017E0053	611.04	KC	MxRIL	Z017
Mo17xZ017E0054	515.54	KC	MxRIL	Z017
Mo17xZ017E0167	530.37	KC	MxRIL	Z017
Mo17xZ017E0168	505.34	KC	MxRIL	Z017
Mo17xZ017E0055	637.79	KC	MxRIL	Z017
Mo17xZ017E0169	571.2	KC	MxRIL	Z017
Mo17xZ017E0056	748.44	KC	MxRIL	Z017
Mo17xZ017E0057	557.62	KC	MxRIL	Z017
Mo17xZ017E0171	456.67	KC	MxRIL	Z017
Mo17xZ017E0058	450.47	KC	MxRIL	Z017
Mo17xZ017E0059	538.08	KC	MxRIL	Z017
Mo17xZ017E0172	565.03	KC	MxRIL	Z017
Mo17xZ017E0060	483.22	KC	MxRIL	Z017
Mo17xZ017E0061	563.59	KC	MxRIL	Z017
Mo17xZ017E0173	471.81	KC	MxRIL	Z017
Mo17xZ017E0062	472.79	KC	MxRIL	Z017
Mo17xZ017E0063	577.83	KC	MxRIL	Z017
Mo17xZ017E0064	598.17	KC	MxRIL	Z017
Mo17xZ017E0176	557.74	KC	MxRIL	Z017
Mo17xZ017E0177	389.98	KC	MxRIL	Z017
Mo17xZ017E0178	266.47	KC	MxRIL	Z017
Mo17xZ017E0179	532.59	KC	MxRIL	Z017
Mo17xZ017E0180	570.42	KC	MxRIL	Z017
Mo17xZ017E0065	405.4	KC	MxRIL	Z017
Mo17xZ017E0066	471.97	KC	MxRIL	Z017
Mo17xZ017E0067	539.19	KC	MxRIL	Z017
Mo17xZ017E0181	475.17	KC	MxRIL	Z017
Mo17xZ017E0069	504.81	KC	MxRIL	Z017
Mo17xZ017E0182	613.4	KC	MxRIL	Z017
Mo17xZ017E0070	466.26	KC	MxRIL	Z017
Mo17xZ017E0071	444.24	KC	MxRIL	Z017
Mo17xZ017E0072	497.6	KC	MxRIL	Z017
Mo17xZ017E0073	562.15	KC	MxRIL	Z017
Mo17xZ017E0074	345.44	KC	MxRIL	Z017
Mo17xZ017E0075	467.5	KC	MxRIL	Z017
Mo17xZ017E0186	499.74	KC	MxRIL	Z017
Mo17xZ017E0076	495.51	KC	MxRIL	Z017
Mo17xZ017E0188	598.69	KC	MxRIL	Z017
Mo17xZ017E0077	371.23	KC	MxRIL	Z017
Mo17xZ017E0190	454.11	KC	MxRIL	Z017
Mo17xZ017E0078	539.16	KC	MxRIL	Z017
Mo17xZ017E0079	537.61	KC	MxRIL	Z017
Mo17xZ017E0192	404.89	KC	MxRIL	Z017
Mo17xZ017E0081	638.07	KC	MxRIL	Z017
Mo17xZ017E0082	409.67	KC	MxRIL	Z017
Mo17xZ017E0083	536.63	KC	MxRIL	Z017
Mo17xZ017E0084	384.34	KC	MxRIL	Z017
Mo17xZ017E0085	490.32	KC	MxRIL	Z017
Mo17xZ017E0198	595.87	KC	MxRIL	Z017
Mo17xZ017E0086	556.53	KC	MxRIL	Z017
Mo17xZ017E0087	538.92	KC	MxRIL	Z017
Mo17xZ017E0195	472.59	KC	MxRIL	Z017
Mo17xZ017E0088	547.24	KC	MxRIL	Z017
Mo17xZ017E0089	576.93	KC	MxRIL	Z017
Mo17xZ017E0090	466.72	KC	MxRIL	Z017
Mo17xZ017E0091	526.62	KC	MxRIL	Z017
Mo17xZ017E0199	395.65	KC	MxRIL	Z017
Mo17xZ017E0200	496.9	KC	MxRIL	Z017
Mo17xZ017E0092	445.33	KC	MxRIL	Z017
Mo17xZ017E0093	496.32	KC	MxRIL	Z017
Mo17xZ017E0094	576.25	KC	MxRIL	Z017
B73xZ001	717.000000000018	KC	Diallel	Z000
B73xZ002	603.222222222223	KC	Diallel	Z000
B73xZ003	693.000000000007	KC	Diallel	Z000
B73xZ005	667.66666666667	KC	Diallel	Z000
B73xZ006	660.444444444444	KC	Diallel	Z000
B73xZ007	494.555555555569	KC	Diallel	Z000
B73xZ008	706.522082980026	KC	Diallel	Z000
B73xZ009	589.888888888884	KC	Diallel	Z000
B73xZ010	469.44444444447	KC	Diallel	Z000
B73xZ011	345.333333333324	KC	Diallel	Z000
B73xZ012	665.777777777786	KC	Diallel	Z000
B73xZ013	558.777777777784	KC	Diallel	Z000
B73xZ014	725.111111111106	KC	Diallel	Z000
B73xZ016	699.383799465936	KC	Diallel	Z000
B73xZ017	676.891803316267	KC	Diallel	Z000
B73xZ018	726.333333333337	KC	Diallel	Z000
B73xZ020	719.33333333334	KC	Diallel	Z000
B73xZ021	478.597087746839	KC	Diallel	Z000
B73xZ022	603.666666666664	KC	Diallel	Z000
B73xZ023	533	KC	Diallel	Z000
B73xZ024	447.38852458546	KC	Diallel	Z000
B73xZ025	805.777777777779	KC	Diallel	Z000
B73xZ026	751.222222222229	KC	Diallel	Z000
Z001xZ002	655.981423059642	KC	Diallel	Z000
Z001xZ003	643.88888888889	KC	Diallel	Z000
Z001xZ005	600.111111111118	KC	Diallel	Z000
Z001xZ006	608.888888888889	KC	Diallel	Z000
Z001xZ010	335.44444444444	KC	Diallel	Z000
Z001xZ011	564.666666666679	KC	Diallel	Z000
Z001xZ012	620.795316180715	KC	Diallel	Z000
Z001xZ014	706.869623919573	KC	Diallel	Z000
Z001xZ016	677.777777777774	KC	Diallel	Z000
Z001xZ017	588.333333333325	KC	Diallel	Z000
Z001xZ019	519.944444444451	KC	Diallel	Z000
Z001xZ020	569.388888888894	KC	Diallel	Z000
Z001xZ021	618.166666666676	KC	Diallel	Z000
Z001xZ022	501.555555555552	KC	Diallel	Z000
Z001xZ023	490.000000000003	KC	Diallel	Z000
Z001xZ024	296.444444444468	KC	Diallel	Z000
Z001xZ025	614.978411303761	KC	Diallel	Z000
Z002xZ002	596.923637867173	KC	Diallel	Z000
Z002xZ003	537.760302084557	KC	Diallel	Z000
Z002xZ005	618.111111111115	KC	Diallel	Z000
Z002xZ006	604.50000000001	KC	Diallel	Z000
Z002xZ007	413.111111111125	KC	Diallel	Z000
Z002xZ010	523.666666666667	KC	Diallel	Z000
Z002xZ011	359.99271936709	KC	Diallel	Z000
Z002xZ012	580.66666666667	KC	Diallel	Z000
Z002xZ013	478.333333333359	KC	Diallel	Z000
Z002xZ014	574.285450829074	KC	Diallel	Z000
Z002xZ015	577.634329801921	KC	Diallel	Z000
Z002xZ016	621.318772067479	KC	Diallel	Z000
Z002xZ017	601.888888888896	KC	Diallel	Z000
Z002xZ019	445.444444444437	KC	Diallel	Z000
Z002xZ020	552.000000000007	KC	Diallel	Z000
Z002xZ021	542.222222222227	KC	Diallel	Z000
Z002xZ022	526.888888888882	KC	Diallel	Z000
Z002xZ024	379.059861990386	KC	Diallel	Z000
Z002xZ025	517.999999999992	KC	Diallel	Z000
Z002xZ026	717.333333333336	KC	Diallel	Z000
Z003xZ006	545.888888888898	KC	Diallel	Z000
Z003xZ007	395.666666666659	KC	Diallel	Z000
Z003xZ008	244.888888888888	KC	Diallel	Z000
Z003xZ009	374.891803316267	KC	Diallel	Z000
Z003xZ010	555.222222222228	KC	Diallel	Z000
Z003xZ011	483.847950829071	KC	Diallel	Z000
Z003xZ012	552.47295082907	KC	Diallel	Z000
Z003xZ013	407.548637867168	KC	Diallel	Z000
Z003xZ015	627.277777777785	KC	Diallel	Z000
Z003xZ021	596.222222222233	KC	Diallel	Z000
Z003xZ022	609.111111111121	KC	Diallel	Z000
Z003xZ026	703.722950829071	KC	Diallel	Z000
Z005xZ006	516.444444444444	KC	Diallel	Z000
Z005xZ007	419.555555555567	KC	Diallel	Z000
Z005xZ008	224.666666666659	KC	Diallel	Z000
Z005xZ009	433.888888888892	KC	Diallel	Z000
Z005xZ012	383.516682743081	KC	Diallel	Z000
Z005xZ013	623.666666666665	KC	Diallel	Z000
Z005xZ014	558.000000000016	KC	Diallel	Z000
Z005xZ015	666.72222222223	KC	Diallel	Z000
Z005xZ016	401.163741566622	KC	Diallel	Z000
Z005xZ017	724.444444444447	KC	Diallel	Z000
Z005xZ018	409.33333333335	KC	Diallel	Z000
Z005xZ019	662.600916050808	KC	Diallel	Z000
Z005xZ020	458.666666666668	KC	Diallel	Z000
Z005xZ022	655.333333333339	KC	Diallel	Z000
Z005xZ024	366.888888888902	KC	Diallel	Z000
Z005xZ025	546.104918037212	KC	Diallel	Z000
Z005xZ026	460.472950829079	KC	Diallel	Z000
Z006xZ007	429.166666666668	KC	Diallel	Z000
Z006xZ008	357.55555555556	KC	Diallel	Z000
Z006xZ009	331.635794348127	KC	Diallel	Z000
Z006xZ010	609.111111111116	KC	Diallel	Z000
Z006xZ012	392.333333333338	KC	Diallel	Z000
Z006xZ013	540.444444444451	KC	Diallel	Z000
Z006xZ014	644.366744752154	KC	Diallel	Z000
Z006xZ015	631.166666666676	KC	Diallel	Z000
Z006xZ017	623.777777777786	KC	Diallel	Z000
Z006xZ018	595.222222222224	KC	Diallel	Z000
Z006xZ019	698.22222222223	KC	Diallel	Z000
Z006xZ021	606.516682743097	KC	Diallel	Z000
Z006xZ022	691.722950829071	KC	Diallel	Z000
Z006xZ024	410.998919848442	KC	Diallel	Z000
Z006xZ025	715.166311201776	KC	Diallel	Z000
Z006xZ026	671.135794348115	KC	Diallel	Z000
Z007xZ008	310.777777777781	KC	Diallel	Z000
Z007xZ010	399.666666666669	KC	Diallel	Z000
Z007xZ011	396.555555555561	KC	Diallel	Z000
Z007xZ012	346.555555555558	KC	Diallel	Z000
Z007xZ013	436.888888888902	KC	Diallel	Z000
Z007xZ014	530.222222222229	KC	Diallel	Z000
Z007xZ015	553.944444444453	KC	Diallel	Z000
Z007xZ017	541.111111111121	KC	Diallel	Z000
Z007xZ018	374.44444444444	KC	Diallel	Z000
Z007xZ021	477.77777777778	KC	Diallel	Z000
Z007xZ022	551.888888888891	KC	Diallel	Z000
Z007xZ023	395.777777777781	KC	Diallel	Z000
Z007xZ024	341.66666666667	KC	Diallel	Z000
Z007xZ025	503.444444444452	KC	Diallel	Z000
Z007xZ026	437.853411303767	KC	Diallel	Z000
Z008xZ009	133.073031248808	KC	Diallel	Z000
Z008xZ012	270.96831512498	KC	Diallel	Z000
Z008xZ013	307.694551468689	KC	Diallel	Z000
Z008xZ014	622.66666666667	KC	Diallel	Z000
Z008xZ016	262.423637867168	KC	Diallel	Z000
Z008xZ017	552.111111111117	KC	Diallel	Z000
Z008xZ018	418.111111111112	KC	Diallel	Z000
Z008xZ020	299.682600839262	KC	Diallel	Z000
Z008xZ023	478.555555555567	KC	Diallel	Z000
Z008xZ025	486.555555555561	KC	Diallel	Z000
Z008xZ026	376.333333333335	KC	Diallel	Z000
Z009xZ012	276.847950829076	KC	Diallel	Z000
Z009xZ014	547.89180331627	KC	Diallel	Z000
Z009xZ015	487.972950829074	KC	Diallel	Z000
Z009xZ016	269.111111111109	KC	Diallel	Z000
Z009xZ017	531.666666666677	KC	Diallel	Z000
Z009xZ020	317.333333333339	KC	Diallel	Z000
Z009xZ024	384.777777777781	KC	Diallel	Z000
Z009xZ025	513.666666666673	KC	Diallel	Z000
Z009xZ026	513.847950829074	KC	Diallel	Z000
Z010xZ016	531.000000000005	KC	Diallel	Z000
Z010xZ017	675.555555555563	KC	Diallel	Z000
Z010xZ020	503.444444444454	KC	Diallel	Z000
Z010xZ021	585.22222222223	KC	Diallel	Z000
Z010xZ022	421.66666666667	KC	Diallel	Z000
Z010xZ024	253.396886553532	KC	Diallel	Z000
Z010xZ025	605.444444444448	KC	Diallel	Z000
Z011xZ012	515.000000000004	KC	Diallel	Z000
Z011xZ017	364.333333333336	KC	Diallel	Z000
Z011xZ019	378.777777777787	KC	Diallel	Z000
