Genotype	AKW	Fix	pop$	FID$
Z018E0046	0.248982834626325	1	NAMRIL	Z018
Z018E0047	0.153796216222931	1	NAMRIL	Z018
Z018E0048	0.239828260834984	1	NAMRIL	Z018
Z018E0049	0.212104649177408	1	NAMRIL	Z018
Z018E0050	0.164867644794366	1	NAMRIL	Z018
Z018E0051	0.24285153874185	1	NAMRIL	Z018
Z018E0052	0.165148700915114	1	NAMRIL	Z018
Z018E0053	0.20817227161397	1	NAMRIL	Z018
Z018E0054	0.198943624861581	1	NAMRIL	Z018
Z018E0055	0.146296216222944	1	NAMRIL	Z018
Z018E0056	0.1939989821344	1	NAMRIL	Z018
Z018E0057	0.210581930508697	1	NAMRIL	Z018
Z018E0058	0.172760501937248	1	NAMRIL	Z018
Z018E0059	0.212759556719481	1	NAMRIL	Z018
Z018E0060	0.159367644794374	1	NAMRIL	Z018
Z018E0061	0.246879242535944	1	NAMRIL	Z018
Z018E0062	0.199054322920439	1	NAMRIL	Z018
Z018E0063	0.199042544957866	1	NAMRIL	Z018
Z018E0064	0.250127320988484	1	NAMRIL	Z018
Z018E0065	0.159026958194918	1	NAMRIL	Z018
Z018E0066	0.203081930508671	1	NAMRIL	Z018
Z018E0067	0.188526958194947	1	NAMRIL	Z018
Z018E0068	0.194260501937244	1	NAMRIL	Z018
Z018E0069	0.186167544957873	1	NAMRIL	Z018
Z018E0070	0.263918701071194	1	NAMRIL	Z018
Z018E0071	0.202878260834991	1	NAMRIL	Z018
Z018E0072	0.195500878291193	1	NAMRIL	Z018
Z018E0073	0.180209211624503	1	NAMRIL	Z018
Z018E0074	0.217974787651542	1	NAMRIL	Z018
Z018E0075	0.209228260834979	1	NAMRIL	Z018
Z018E0076	0.202903359080094	1	NAMRIL	Z018
Z018E0077	0.223682026208316	1	NAMRIL	Z018
Z018E0078	0.201225850713485	1	NAMRIL	Z018
Z018E0079	0.175710654321804	1	NAMRIL	Z018
Z018E0080	0.182412093051197	1	NAMRIL	Z018
Z018E0081	0.172167544957903	1	NAMRIL	Z018
Z018E0082	0.211653359080098	1	NAMRIL	Z018
Z018E0083	0.242651538741849	1	NAMRIL	Z018
Z018E0084	0.215148700915101	1	NAMRIL	Z018
Z018E0085	0.197584211624539	1	NAMRIL	Z018
Z018E0086	0.180000878291212	1	NAMRIL	Z018
Z018E0087	0.248750878291201	1	NAMRIL	Z018
Z018E0088	0.206128690434734	1	NAMRIL	Z018
Z018E0089	0.212371171670946	1	NAMRIL	Z018
Z018E0090	0.18820921162454	1	NAMRIL	Z018
Z018E0091	0.218571171670936	1	NAMRIL	Z018
Z018E0092	0.25922744293062	1	NAMRIL	Z018
Z018E0093	0.247048192241488	1	NAMRIL	Z018
Z018E0094	0.169418701071227	1	NAMRIL	Z018
Z018E0095	0.186862350361365	1	NAMRIL	Z018
Z018E0096	0.255419967165671	1	NAMRIL	Z018
Z018E0097	0.161487350361349	1	NAMRIL	Z018
Z018E0098	0.191296216222968	1	NAMRIL	Z018
Z018E0099	0.204510501937248	1	NAMRIL	Z018
Z018E0100	0.224018701071202	1	NAMRIL	Z018
Z018E0101	0.218779996799592	1	NAMRIL	Z018
Z018E0102	0.231718701071174	1	NAMRIL	Z018
Z018E0103	0.178985291528271	1	NAMRIL	Z018
Z018E0104	0.214510501937224	1	NAMRIL	Z018
Z018E0105	0.287010501937245	1	NAMRIL	Z018
Z018E0106	0.218417544957856	1	NAMRIL	Z018
Z018E0107	0.186957935046101	1	NAMRIL	Z018
Z018E0108	0.265042544957851	1	NAMRIL	Z018
Z018E0110	0.214292544957871	1	NAMRIL	Z018
Z018E0111	0.217779017028035	1	NAMRIL	Z018
Z018E0112	0.179493987915288	1	NAMRIL	Z018
Z018E0113	0.280417544957855	1	NAMRIL	Z018
Z018E0114	0.17320033463764	1	NAMRIL	Z018
Z018E0115	0.217403359080099	1	NAMRIL	Z018
Z018E0116	0.204012027319196	1	NAMRIL	Z018
Z018E0117	0.205693376130405	1	NAMRIL	Z018
Z018E0118	0.175667544957871	1	NAMRIL	Z018
Z018E0119	0.179778260835009	1	NAMRIL	Z018
Z018E0120	0.217804322920447	1	NAMRIL	Z018
Z018E0121	0.263502739715633	1	NAMRIL	Z018
Z018E0122	0.255937074257035	1	NAMRIL	Z018
Z018E0123	0.153570683694712	1	NAMRIL	Z018
Z018E0124	0.223301538741833	1	NAMRIL	Z018
Z018E0125	0.1916176447944	1	NAMRIL	Z018
Z018E0126	0.190732834626297	1	NAMRIL	Z018
Z018E0127	0.170625878291188	1	NAMRIL	Z018
Z018E0128	0.2288758782912	1	NAMRIL	Z018
Z018E0129	0.180182467399273	1	NAMRIL	Z018
Z018E0130	0.16997245554704	1	NAMRIL	Z018
Z018E0131	0.235832467399287	1	NAMRIL	Z018
Z018E0132	0.175403359080096	1	NAMRIL	Z018
Z018E0133	0.177125878291178	1	NAMRIL	Z018
Z018E0134	0.196018701071185	1	NAMRIL	Z018
Z018E0135	0.172151538741884	1	NAMRIL	Z018
Z018E0136	0.227974787651522	1	NAMRIL	Z018
Z018E0137	0.183298700915111	1	NAMRIL	Z018
Z018E0138	0.207936739955203	1	NAMRIL	Z018
Z018E0139	0.224110740463254	1	NAMRIL	Z018
Z018E0140	0.195760501937249	1	NAMRIL	Z018
Z018E0141	0.247966787209068	1	NAMRIL	Z018
Z018E0142	0.195404017028019	1	NAMRIL	Z018
Z018E0143	0.174250878291183	1	NAMRIL	Z018
Z018E0144	0.175084211624523	1	NAMRIL	Z018
Z018E0145	0.260209211624523	1	NAMRIL	Z018
Z018E0146	0.21572098958712	1	NAMRIL	Z018
Z018E0147	0.166902070579144	1	NAMRIL	Z018
Z018E0148	0.181389134802526	1	NAMRIL	Z018
Z018E0149	0.176417544957855	1	NAMRIL	Z018
Z018E0150	0.229968302443908	1	NAMRIL	Z018
Z018E0151	0.21425087829121	1	NAMRIL	Z018
Z018E0152	0.217167544957871	1	NAMRIL	Z018
Z018E0153	0.21332078718168	1	NAMRIL	Z018
Z018E0154	0.208417544957855	1	NAMRIL	Z018
Z018E0155	0.232209211624554	1	NAMRIL	Z018
Z018E0156	0.180939073365825	1	NAMRIL	Z018
Z018E0157	0.24441754495785	1	NAMRIL	Z018
Z018E0158	0.228232330502841	1	NAMRIL	Z018
Z018E0159	0.227903563183123	1	NAMRIL	Z018
Z018E0160	0.222739398533804	1	NAMRIL	Z018
Z018E0161	0.273436250607242	1	NAMRIL	Z018
Z018E0162	0.230917544957878	1	NAMRIL	Z018
Z018E0163	0.183562597066971	1	NAMRIL	Z018
Z018E0164	0.182290292336152	1	NAMRIL	Z018
Z018E0165	0.191057384945936	1	NAMRIL	Z018
Z018E0166	0.146805770805148	1	NAMRIL	Z018
Z018E0167	0.175903359080094	1	NAMRIL	Z018
Z018E0168	0.233167544957855	1	NAMRIL	Z018
Z018E0169	0.21890335908011	1	NAMRIL	Z018
Z018E0170	0.206653359080095	1	NAMRIL	Z018
Z018E0171	0.200116072056074	1	NAMRIL	Z018
Z018E0172	0.186804630578263	1	NAMRIL	Z018
Z018E0173	0.206824690208335	1	NAMRIL	Z018
Z018E0174	0.241974787651533	1	NAMRIL	Z018
Z018E0175	0.216750878291179	1	NAMRIL	Z018
Z018E0176	0.174296216222953	1	NAMRIL	Z018
Z018E0177	0.286371371829818	1	NAMRIL	Z018
Z018E0178	0.167151538741841	1	NAMRIL	Z018
Z018E0179	0.198316727381921	1	NAMRIL	Z018
Z018E0180	0.208373982134397	1	NAMRIL	Z018
Z018E0181	0.232867644794378	1	NAMRIL	Z018
Z018E0182	0.207760501937257	1	NAMRIL	Z018
Z018E0183	0.221724593051203	1	NAMRIL	Z018
Z018E0184	0.162903359080118	1	NAMRIL	Z018
Z018E0185	0.205224787651533	1	NAMRIL	Z018
Z018E0186	0.1982092116245	1	NAMRIL	Z018
Z018E0187	0.216151538741836	1	NAMRIL	Z018
Z018E0188	0.20801050193722	1	NAMRIL	Z018
Z018E0189	0.198652070579191	1	NAMRIL	Z018
Z018E0190	0.196912834470198	1	NAMRIL	Z018
Z018E0191	0.214451538741832	1	NAMRIL	Z018
Z018E0192	0.255618701071205	1	NAMRIL	Z018
Z018E0193	0.185021171670942	1	NAMRIL	Z018
Z018E0194	0.178923523490871	1	NAMRIL	Z018
Z018E0195	0.261334211624535	1	NAMRIL	Z018
Z018E0196	0.195518701071219	1	NAMRIL	Z018
Z018E0197	0.209086482329506	1	NAMRIL	Z018
Z018E0198	0.158153359080106	1	NAMRIL	Z018
Z018E0199	0.169026958194942	1	NAMRIL	Z018
Z018E0200	0.187118257998074	1	NAMRIL	Z018
Z018E0201	0.229368155001522	1	NAMRIL	Z018
Z018E0202	0.159239758699597	1	NAMRIL	Z018
Z018E0220	0.182247576037966	1	NAMRIL	Z018
Z018E0223	0.219747576037981	1	NAMRIL	Z018
Z018E0228	0.172247576037958	1	NAMRIL	Z018
Z019E0001	0.23531619043475	1	NAMRIL	Z019
Z019E0002	0.25402352329575	1	NAMRIL	Z019
Z019E0003	0.178625454396517	1	NAMRIL	Z019
Z019E0004	0.244638339030813	1	NAMRIL	Z019
Z019E0005	0.202510501937238	1	NAMRIL	Z019
Z019E0006	0.229966519987058	1	NAMRIL	Z019
Z019E0007	0.237804322920442	1	NAMRIL	Z019
Z019E0008	0.234042544957861	1	NAMRIL	Z019
Z019E0009	0.162834211624523	1	NAMRIL	Z019
Z019E0010	0.249542544957868	1	NAMRIL	Z019
Z019E0011	0.199720853972929	1	NAMRIL	Z019
Z019E0012	0.186296216222962	1	NAMRIL	Z019
Z019E0013	0.266653359080099	1	NAMRIL	Z019
Z019E0014	0.223296216222977	1	NAMRIL	Z019
Z019E0015	0.265862350361357	1	NAMRIL	Z019
Z019E0016	0.229153359080108	1	NAMRIL	Z019
Z019E0017	0.25030195806483	1	NAMRIL	Z019
Z019E0018	0.2245269581949	1	NAMRIL	Z019
Z019E0019	0.252367644794389	1	NAMRIL	Z019
Z019E0020	0.23550087829119	1	NAMRIL	Z019
Z019E0021	0.219510501937259	1	NAMRIL	Z019
Z019E0022	0.214750878291237	1	NAMRIL	Z019
Z019E0023	0.212260501937253	1	NAMRIL	Z019
Z019E0024	0.195653359080113	1	NAMRIL	Z019
Z019E0025	0.226750878291202	1	NAMRIL	Z019
Z019E0026	0.193012027319202	1	NAMRIL	Z019
Z019E0027	0.263750454396516	1	NAMRIL	Z019
Z019E0028	0.231018701071213	1	NAMRIL	Z019
Z019E0029	0.226974787651547	1	NAMRIL	Z019
Z019E0030	0.189970662997282	1	NAMRIL	Z019
Z019E0031	0.239667544957858	1	NAMRIL	Z019
Z019E0032	0.258570683694694	1	NAMRIL	Z019
Z019E0033	0.198834211624523	1	NAMRIL	Z019
Z019E0034	0.24629621622295	1	NAMRIL	Z019
Z019E0035	0.282171171670937	1	NAMRIL	Z019
Z019E0036	0.182141454315816	1	NAMRIL	Z019
Z019E0037	0.228551538741827	1	NAMRIL	Z019
Z019E0038	0.231653359080068	1	NAMRIL	Z019
Z019E0039	0.260625878291196	1	NAMRIL	Z019
Z019E0040	0.236071171670911	1	NAMRIL	Z019
Z019E0041	0.197224787651494	1	NAMRIL	Z019
Z019E0042	0.268617644794379	1	NAMRIL	Z019
Z019E0043	0.240737350361352	1	NAMRIL	Z019
Z019E0044	0.20404254495789	1	NAMRIL	Z019
Z019E0045	0.255167544957864	1	NAMRIL	Z019
Z019E0046	0.221334211624532	1	NAMRIL	Z019
Z019E0047	0.197010501937273	1	NAMRIL	Z019
Z019E0048	0.210360042797069	1	NAMRIL	Z019
Z019E0049	0.219474787651528	1	NAMRIL	Z019
Z019E0050	0.19951050193725	1	NAMRIL	Z019
Z019E0051	0.218796216222944	1	NAMRIL	Z019
Z019E0052	0.251653359080103	1	NAMRIL	Z019
Z019E0053	0.234457935046087	1	NAMRIL	Z019
Z019E0054	0.231909924664736	1	NAMRIL	Z019
Z019E0055	0.247271171670913	1	NAMRIL	Z019
Z019E0056	0.185777070579187	1	NAMRIL	Z019
Z019E0057	0.264776958194919	1	NAMRIL	Z019
Z019E0058	0.233943624861612	1	NAMRIL	Z019
Z019E0059	0.245421171670925	1	NAMRIL	Z019
Z019E0060	0.202581930508662	1	NAMRIL	Z019
Z019E0061	0.214542544957847	1	NAMRIL	Z019
Z019E0062	0.259887656253804	1	NAMRIL	Z019
Z019E0063	0.219834211624521	1	NAMRIL	Z019
Z019E0064	0.197474787651536	1	NAMRIL	Z019
Z019E0065	0.20101870107122	1	NAMRIL	Z019
Z019E0066	0.242518701071199	1	NAMRIL	Z019
Z019E0067	0.211621171670925	1	NAMRIL	Z019
Z019E0068	0.240403359080102	1	NAMRIL	Z019
Z019E0069	0.239027054598037	1	NAMRIL	Z019
Z019E0070	0.235666276176632	1	NAMRIL	Z019
Z019E0071	0.211860291528246	1	NAMRIL	Z019
Z019E0072	0.253836482329483	1	NAMRIL	Z019
Z019E0073	0.197528260835016	1	NAMRIL	Z019
Z019E0074	0.230666276176635	1	NAMRIL	Z019
Z019E0075	0.206018701071202	1	NAMRIL	Z019
Z019E0076	0.231151538741827	1	NAMRIL	Z019
Z019E0077	0.255668701071225	1	NAMRIL	Z019
Z019E0078	0.203796216222963	1	NAMRIL	Z019
Z019E0079	0.253071171670935	1	NAMRIL	Z019
Z019E0080	0.193000878291186	1	NAMRIL	Z019
Z019E0081	0.262334211624544	1	NAMRIL	Z019
Z019E0082	0.203771171670931	1	NAMRIL	Z019
Z019E0083	0.215418701071188	1	NAMRIL	Z019
Z019E0084	0.214042544957861	1	NAMRIL	Z019
Z019E0085	0.252118192397556	1	NAMRIL	Z019
Z019E0086	0.223110291528254	1	NAMRIL	Z019
Z019E0087	0.221860291528271	1	NAMRIL	Z019
Z019E0088	0.228439073365799	1	NAMRIL	Z019
Z019E0089	0.184784924664746	1	NAMRIL	Z019
Z019E0090	0.233202467555385	1	NAMRIL	Z019
Z019E0091	0.257537093051196	1	NAMRIL	Z019
Z019E0092	0.227331930508664	1	NAMRIL	Z019
Z019E0093	0.223010501937253	1	NAMRIL	Z019
Z019E0094	0.188111023490865	1	NAMRIL	Z019
Z019E0095	0.239167544957877	1	NAMRIL	Z019
Z019E0096	0.280721171670922	1	NAMRIL	Z019
Z019E0097	0.256779017028007	1	NAMRIL	Z019
Z019E0098	0.229292544957851	1	NAMRIL	Z019
Z019E0099	0.199000878291217	1	NAMRIL	Z019
Z019E0100	0.179674435333771	1	NAMRIL	Z019
Z019E0101	0.235518701071205	1	NAMRIL	Z019
Z019E0102	0.216750878291192	1	NAMRIL	Z019
Z019E0103	0.274867644794378	1	NAMRIL	Z019
Z019E0104	0.233796216222952	1	NAMRIL	Z019
Z019E0105	0.19036029152828	1	NAMRIL	Z019
Z019E0106	0.227367644794389	1	NAMRIL	Z019
Z019E0107	0.190500878291196	1	NAMRIL	Z019
Z019E0108	0.274796216222958	1	NAMRIL	Z019
Z019E0109	0.176372973195572	1	NAMRIL	Z019
Z019E0110	0.180121171670939	1	NAMRIL	Z019
Z019E0111	0.211165453225151	1	NAMRIL	Z019
Z019E0112	0.234153359080109	1	NAMRIL	Z019
Z019E0113	0.206718701071232	1	NAMRIL	Z019
Z019E0114	0.223367644794395	1	NAMRIL	Z019
Z019E0115	0.242010501937248	1	NAMRIL	Z019
Z019E0116	0.245125878291205	1	NAMRIL	Z019
Z019E0117	0.241651538741828	1	NAMRIL	Z019
Z019E0118	0.238081930508675	1	NAMRIL	Z019
Z019E0119	0.277622240256921	1	NAMRIL	Z019
Z019E0120	0.310867644794375	1	NAMRIL	Z019
Z019E0121	0.228459556719463	1	NAMRIL	Z019
Z019E0122	0.163721171670928	1	NAMRIL	Z019
Z019E0123	0.233737350361346	1	NAMRIL	Z019
Z019E0124	0.208959309979023	1	NAMRIL	Z019
Z019E0125	0.21523822644179	1	NAMRIL	Z019
Z019E0126	0.253320683694695	1	NAMRIL	Z019
Z019E0127	0.24122478765151	1	NAMRIL	Z019
Z019E0128	0.235611023490878	1	NAMRIL	Z019
Z019E0129	0.241010501937252	1	NAMRIL	Z019
Z019E0130	0.180048523490856	1	NAMRIL	Z019
Z019E0131	0.230884872071858	1	NAMRIL	Z019
Z019E0132	0.232237350361353	1	NAMRIL	Z019
Z019E0133	0.218046216222966	1	NAMRIL	Z019
Z019E0134	0.203834211624543	1	NAMRIL	Z019
Z019E0135	0.252668701071204	1	NAMRIL	Z019
Z019E0136	0.208117644794382	1	NAMRIL	Z019
Z019E0137	0.199403359080108	1	NAMRIL	Z019
Z019E0138	0.230718602301054	1	NAMRIL	Z019
Z019E0139	0.192010501937253	1	NAMRIL	Z019
Z019E0140	0.259867644794396	1	NAMRIL	Z019
Z019E0141	0.208782834626293	1	NAMRIL	Z019
Z019E0142	0.216375878291209	1	NAMRIL	Z019
Z019E0143	0.224571171670955	1	NAMRIL	Z019
Z019E0144	0.262758767793254	1	NAMRIL	Z019
Z019E0145	0.173081930508687	1	NAMRIL	Z019
Z019E0146	0.213546216222969	1	NAMRIL	Z019
Z019E0147	0.247171171670932	1	NAMRIL	Z019
Z019E0148	0.269189073365822	1	NAMRIL	Z019
Z019E0149	0.209510501937221	1	NAMRIL	Z019
Z019E0150	0.196026958194914	1	NAMRIL	Z019
Z019E0151	0.219958787729829	1	NAMRIL	Z019
Z019E0152	0.180296216222962	1	NAMRIL	Z019
Z019E0153	0.249671171670911	1	NAMRIL	Z019
Z019E0154	0.223776958194921	1	NAMRIL	Z019
Z019E0155	0.203439073365785	1	NAMRIL	Z019
Z019E0156	0.272417544957854	1	NAMRIL	Z019
Z019E0157	0.247102467555396	1	NAMRIL	Z019
Z019E0158	0.257117644794392	1	NAMRIL	Z019
Z019E0159	0.273092394390117	1	NAMRIL	Z019
Z019E0160	0.29229852349087	1	NAMRIL	Z019
Z019E0161	0.216867644794376	1	NAMRIL	Z019
Z019E0162	0.206959211624539	1	NAMRIL	Z019
Z019E0163	0.190628260835017	1	NAMRIL	Z019
Z019E0164	0.196556433849553	1	NAMRIL	Z019
Z019E0165	0.233220989587137	1	NAMRIL	Z019
Z019E0166	0.215486896513088	1	NAMRIL	Z019
Z019E0167	0.213796216222977	1	NAMRIL	Z019
Z019E0168	0.241957768927273	1	NAMRIL	Z019
Z019E0169	0.191026958194903	1	NAMRIL	Z019
Z019E0170	0.214104568484797	1	NAMRIL	Z019
Z019E0171	0.265084211624514	1	NAMRIL	Z019
Z019E0172	0.262584211624536	1	NAMRIL	Z019
Z019E0173	0.327659556719456	1	NAMRIL	Z019
Z019E0174	0.18519362486159	1	NAMRIL	Z019
Z019E0175	0.172818624861561	1	NAMRIL	Z019
Z019E0176	0.226542544957828	1	NAMRIL	Z019
Z019E0177	0.156944783215874	1	NAMRIL	Z019
Z019E0178	0.239026232368013	1	NAMRIL	Z019
Z019E0179	0.226917544957859	1	NAMRIL	Z019
Z019E0180	0.242010501937244	1	NAMRIL	Z019
Z019E0181	0.243189073365815	1	NAMRIL	Z019
Z019E0182	0.307224787651532	1	NAMRIL	Z019
Z019E0183	0.225625878291197	1	NAMRIL	Z019
Z019E0184	0.284331930508674	1	NAMRIL	Z019
Z019E0185	0.206334211624539	1	NAMRIL	Z019
Z019E0186	0.238510501937264	1	NAMRIL	Z019
Z019E0187	0.212625878291181	1	NAMRIL	Z019
Z019E0188	0.252834211624533	1	NAMRIL	Z019
Z019E0189	0.175987350361377	1	NAMRIL	Z019
Z019E0190	0.265917544957871	1	NAMRIL	Z019
Z019E0191	0.267548523490866	1	NAMRIL	Z019
Z019E0192	0.191296216222981	1	NAMRIL	Z019
Z019E0193	0.246167544957846	1	NAMRIL	Z019
Z019E0194	0.17485816987866	1	NAMRIL	Z019
Z019E0195	0.234689073365799	1	NAMRIL	Z019
Z019E0196	0.273939073365809	1	NAMRIL	Z019
Z019E0197	0.182276958194932	1	NAMRIL	Z019
Z019E0198	0.225939073365809	1	NAMRIL	Z019
Z019E0199	0.213367644794395	1	NAMRIL	Z019
Z019E0200	0.232500878291199	1	NAMRIL	Z019
Z019E0201	0.243571458630098	1	NAMRIL	Z019
Z019E0202	0.242133439678268	1	NAMRIL	Z019
Z019E0226	0.142241723738596	1	NAMRIL	Z019
Z020E0001	0.188081930508684	1	NAMRIL	Z020
Z020E0002	0.214487350361366	1	NAMRIL	Z020
Z020E0003	0.232518701071214	1	NAMRIL	Z020
Z020E0004	0.237334211624542	1	NAMRIL	Z020
Z020E0005	0.259071267793242	1	NAMRIL	Z020
Z020E0006	0.233209211624525	1	NAMRIL	Z020
Z020E0007	0.190576591331427	1	NAMRIL	Z020
Z020E0008	0.186379549558665	1	NAMRIL	Z020
Z020E0009	0.188649307159623	1	NAMRIL	Z020
Z020E0010	0.17381870107123	1	NAMRIL	Z020
Z020E0011	0.191334211624537	1	NAMRIL	Z020
Z020E0012	0.19590271558614	1	NAMRIL	Z020
Z020E0013	0.193167544957882	1	NAMRIL	Z020
Z020E0014	0.192875878291199	1	NAMRIL	Z020
Z020E0015	0.156709147600687	1	NAMRIL	Z020
Z020E0016	0.233518701071199	1	NAMRIL	Z020
Z020E0017	0.198648700915112	1	NAMRIL	Z020
Z020E0018	0.2085008782912	1	NAMRIL	Z020
Z020E0019	0.179970044928191	1	NAMRIL	Z020
Z020E0020	0.243709211624537	1	NAMRIL	Z020
Z020E0021	0.177828260834968	1	NAMRIL	Z020
Z020E0022	0.228724787651538	1	NAMRIL	Z020
Z020E0023	0.231571171670908	1	NAMRIL	Z020
Z020E0024	0.184695683694673	1	NAMRIL	Z020
Z020E0025	0.166125664312351	1	NAMRIL	Z020
Z020E0026	0.179581438914822	1	NAMRIL	Z020
Z020E0027	0.170516561625468	1	NAMRIL	Z020
Z020E0028	0.234719884750825	1	NAMRIL	Z020
Z020E0029	0.146411382294121	1	NAMRIL	Z020
Z020E0030	0.16026050193724	1	NAMRIL	Z020
Z020E0031	0.197959211624514	1	NAMRIL	Z020
Z020E0032	0.179761719936008	1	NAMRIL	Z020
Z020E0033	0.20675087829119	1	NAMRIL	Z020
Z020E0034	0.215249845122481	1	NAMRIL	Z020
Z020E0035	0.18364870091514	1	NAMRIL	Z020
Z020E0036	0.201198700915106	1	NAMRIL	Z020
Z020E0037	0.158625878291214	1	NAMRIL	Z020
Z020E0038	0.208771561018072	1	NAMRIL	Z020
Z020E0039	0.212832467399304	1	NAMRIL	Z020
Z020E0040	0.134978260834977	1	NAMRIL	Z020
Z020E0041	0.216553501420307	1	NAMRIL	Z020
Z020E0042	0.175939073365829	1	NAMRIL	Z020
Z020E0043	0.1703388247488	1	NAMRIL	Z020
Z020E0044	0.219202467555405	1	NAMRIL	Z020
Z020E0045	0.203119884945952	1	NAMRIL	Z020
Z020E0046	0.171375878291205	1	NAMRIL	Z020
Z020E0047	0.186734229023061	1	NAMRIL	Z020
Z020E0048	0.178834211624532	1	NAMRIL	Z020
Z020E0049	0.233587479143067	1	NAMRIL	Z020
Z020E0050	0.206648921502872	1	NAMRIL	Z020
Z020E0051	0.241601538741852	1	NAMRIL	Z020
Z020E0052	0.172509556719486	1	NAMRIL	Z020
Z020E0053	0.215796216222947	1	NAMRIL	Z020
Z020E0054	0.175861023490864	1	NAMRIL	Z020
Z020E0055	0.178076709203593	1	NAMRIL	Z020
Z020E0056	0.166719294443251	1	NAMRIL	Z020
Z020E0057	0.161820475492959	1	NAMRIL	Z020
Z020E0058	0.237243375870251	1	NAMRIL	Z020
Z020E0059	0.156997805979031	1	NAMRIL	Z020
Z020E0060	0.167010501937237	1	NAMRIL	Z020
Z020E0061	0.186581930508681	1	NAMRIL	Z020
Z020E0062	0.136545125751595	1	NAMRIL	Z020
Z020E0063	0.200042544957863	1	NAMRIL	Z020
Z020E0064	0.16814852329575	1	NAMRIL	Z020
Z020E0065	0.201718624731517	1	NAMRIL	Z020
Z020E0066	0.196470795703965	1	NAMRIL	Z020
Z020E0067	0.168154017028021	1	NAMRIL	Z020
Z020E0068	0.178581930508669	1	NAMRIL	Z020
Z020E0069	0.223753624535584	1	NAMRIL	Z020
Z020E0070	0.17877999679961	1	NAMRIL	Z020
Z020E0071	0.242157384750832	1	NAMRIL	Z020
Z020E0072	0.1912626562538	1	NAMRIL	Z020
Z020E0073	0.214546216222944	1	NAMRIL	Z020
Z020E0074	0.204046216222957	1	NAMRIL	Z020
Z020E0075	0.172630290510704	1	NAMRIL	Z020
Z020E0076	0.180912027319175	1	NAMRIL	Z020
Z020E0077	0.193943624861591	1	NAMRIL	Z020
Z020E0078	0.214542544957869	1	NAMRIL	Z020
Z020E0079	0.235611023490855	1	NAMRIL	Z020
Z020E0080	0.158000878291205	1	NAMRIL	Z020
Z020E0081	0.189831930508688	1	NAMRIL	Z020
Z020E0082	0.238929322920457	1	NAMRIL	Z020
Z020E0083	0.183334211624529	1	NAMRIL	Z020
Z020E0084	0.184224787651523	1	NAMRIL	Z020
Z020E0085	0.22929621622295	1	NAMRIL	Z020
Z020E0086	0.191542544957872	1	NAMRIL	Z020
Z020E0087	0.168676958064843	1	NAMRIL	Z020
Z020E0088	0.208081930508683	1	NAMRIL	Z020
Z020E0089	0.184571171670925	1	NAMRIL	Z020
Z020E0090	0.16261391386904	1	NAMRIL	Z020
Z020E0091	0.198724787651524	1	NAMRIL	Z020
Z020E0092	0.161334211624522	1	NAMRIL	Z020
Z020E0093	0.148701591331392	1	NAMRIL	Z020
Z020E0094	0.124474787651541	1	NAMRIL	Z020
Z020E0095	0.16086825799808	1	NAMRIL	Z020
Z020E0096	0.174959211624538	1	NAMRIL	Z020
Z020E0097	0.182167544957872	1	NAMRIL	Z020
Z020E0098	0.218889556563374	1	NAMRIL	Z020
Z020E0099	0.213458334479166	1	NAMRIL	Z020
Z020E0100	0.126628869011059	1	NAMRIL	Z020
Z020E0101	0.189959211624543	1	NAMRIL	Z020
Z020E0102	0.218759004606426	1	NAMRIL	Z020
Z020E0103	0.202807455798568	1	NAMRIL	Z020
Z020E0104	0.208199592856082	1	NAMRIL	Z020
Z020E0105	0.165728260834978	1	NAMRIL	Z020
Z020E0106	0.180577066479165	1	NAMRIL	Z020
Z020E0107	0.204728260834993	1	NAMRIL	Z020
Z020E0108	0.190273523295742	1	NAMRIL	Z020
Z020E0109	0.192260501937227	1	NAMRIL	Z020
Z020E0110	0.190089556563359	1	NAMRIL	Z020
Z020E0111	0.203201591331417	1	NAMRIL	Z020
Z020E0112	0.174493257998095	1	NAMRIL	Z020
Z020E0113	0.180939073365805	1	NAMRIL	Z020
Z020E0114	0.209417544957864	1	NAMRIL	Z020
Z020E0115	0.154418701071208	1	NAMRIL	Z020
Z020E0116	0.185625878291198	1	NAMRIL	Z020
Z020E0117	0.201230212256919	1	NAMRIL	Z020
Z020E0118	0.181367644794371	1	NAMRIL	Z020
Z020E0119	0.178903359080099	1	NAMRIL	Z020
Z020E0120	0.183667582547528	1	NAMRIL	Z020
Z020E0121	0.172878260835005	1	NAMRIL	Z020
Z020E0122	0.222892669281755	1	NAMRIL	Z020
Z020E0123	0.209125878291203	1	NAMRIL	Z020
Z020E0124	0.166750878291197	1	NAMRIL	Z020
Z020E0125	0.195868257998083	1	NAMRIL	Z020
Z020E0126	0.224224787651537	1	NAMRIL	Z020
Z020E0127	0.220328260835003	1	NAMRIL	Z020
Z020E0128	0.164993257998082	1	NAMRIL	Z020
Z020E0129	0.163760501937248	1	NAMRIL	Z020
Z020E0130	0.211909924664746	1	NAMRIL	Z020
Z020E0131	0.165828260834981	1	NAMRIL	Z020
Z020E0132	0.167010501937249	1	NAMRIL	Z020
Z020E0133	0.192023523295742	1	NAMRIL	Z020
Z020E0134	0.209153359080098	1	NAMRIL	Z020
Z020E0135	0.21822117167093	1	NAMRIL	Z020
Z020E0136	0.138344884750826	1	NAMRIL	Z020
Z020E0137	0.169334211624538	1	NAMRIL	Z020
