Genotype	KC	Fix	pop$	FID$
Z018E0191	286.41088464842	1	NAMRIL	Z018
Z018E0192	223.65222097629	1	NAMRIL	Z018
Z018E0193	294.71554174245	1	NAMRIL	Z018
Z018E0194	339.507238387215	1	NAMRIL	Z018
Z018E0195	269.151333124499	1	NAMRIL	Z018
Z018E0196	248.931946029537	1	NAMRIL	Z018
Z018E0197	376.689347715788	1	NAMRIL	Z018
Z018E0198	295.636120103	1	NAMRIL	Z018
Z018E0199	368.889554848327	1	NAMRIL	Z018
Z018E0200	157.907852048958	1	NAMRIL	Z018
Z018E0201	385.835342079188	1	NAMRIL	Z018
Z018E0202	178.804562537699	1	NAMRIL	Z018
Z018E0220	350.138351059871	1	NAMRIL	Z018
Z018E0223	228.762304463556	1	NAMRIL	Z018
Z018E0228	227.314375698566	1	NAMRIL	Z018
Z019E0001	321.231905264164	1	NAMRIL	Z019
Z019E0002	279.4043852325	1	NAMRIL	Z019
Z019E0003	362.43647829545	1	NAMRIL	Z019
Z019E0004	280.212726008984	1	NAMRIL	Z019
Z019E0005	333.772421506192	1	NAMRIL	Z019
Z019E0006	316.934134506593	1	NAMRIL	Z019
Z019E0007	194.432077479611	1	NAMRIL	Z019
Z019E0008	362.843769862656	1	NAMRIL	Z019
Z019E0009	372.973170883762	1	NAMRIL	Z019
Z019E0010	251.070434094354	1	NAMRIL	Z019
Z019E0011	360.959819473091	1	NAMRIL	Z019
Z019E0012	496.08616736303	1	NAMRIL	Z019
Z019E0013	316.307371081237	1	NAMRIL	Z019
Z019E0014	338.754604320519	1	NAMRIL	Z019
Z019E0015	238.2682223309	1	NAMRIL	Z019
Z019E0016	290.113871092685	1	NAMRIL	Z019
Z019E0017	270.14071611165	1	NAMRIL	Z019
Z019E0018	343.545189167126	1	NAMRIL	Z019
Z019E0019	316.672465914833	1	NAMRIL	Z019
Z019E0020	269.004658790076	1	NAMRIL	Z019
Z019E0021	352.534821802544	1	NAMRIL	Z019
Z019E0022	291.352896088484	1	NAMRIL	Z019
Z019E0023	415.710216904636	1	NAMRIL	Z019
Z019E0024	339.583290017803	1	NAMRIL	Z019
Z019E0025	327.424839020999	1	NAMRIL	Z019
Z019E0026	275.531601491348	1	NAMRIL	Z019
Z019E0027	211.046598364153	1	NAMRIL	Z019
Z019E0028	300.002356252564	1	NAMRIL	Z019
Z019E0029	316.637250890526	1	NAMRIL	Z019
Z019E0030	385.437550903263	1	NAMRIL	Z019
Z019E0031	329.548937059804	1	NAMRIL	Z019
Z019E0032	330.111612324065	1	NAMRIL	Z019
Z019E0033	328.790003422531	1	NAMRIL	Z019
Z019E0034	335.563740398657	1	NAMRIL	Z019
Z019E0035	261.017675554549	1	NAMRIL	Z019
Z019E0036	343.407508986556	1	NAMRIL	Z019
Z019E0037	286.896912680524	1	NAMRIL	Z019
Z019E0038	285.828479016666	1	NAMRIL	Z019
Z019E0039	302.780511391336	1	NAMRIL	Z019
Z019E0040	249.789807842865	1	NAMRIL	Z019
Z019E0041	326.293908144491	1	NAMRIL	Z019
Z019E0042	256.770332446941	1	NAMRIL	Z019
Z019E0043	287.075724973763	1	NAMRIL	Z019
Z019E0044	365.582137757887	1	NAMRIL	Z019
Z019E0045	332.484266526801	1	NAMRIL	Z019
Z019E0046	303.55873089748	1	NAMRIL	Z019
Z019E0047	374.855666564852	1	NAMRIL	Z019
Z019E0048	244.949890346724	1	NAMRIL	Z019
Z019E0049	272.184910573656	1	NAMRIL	Z019
Z019E0050	314.163266104964	1	NAMRIL	Z019
Z019E0051	285.779020291884	1	NAMRIL	Z019
Z019E0052	231.045443171401	1	NAMRIL	Z019
Z019E0053	263.570971233882	1	NAMRIL	Z019
Z019E0054	324.640334953295	1	NAMRIL	Z019
Z019E0055	258.108153963235	1	NAMRIL	Z019
Z019E0056	240.315580214724	1	NAMRIL	Z019
Z019E0057	245.586207265198	1	NAMRIL	Z019
Z019E0058	226.34750007836	1	NAMRIL	Z019
Z019E0059	290.056407055924	1	NAMRIL	Z019
Z019E0060	432.023307801465	1	NAMRIL	Z019
Z019E0061	257.987249334986	1	NAMRIL	Z019
Z019E0062	301.306621809177	1	NAMRIL	Z019
Z019E0063	282.178576775284	1	NAMRIL	Z019
Z019E0064	367.84878838681	1	NAMRIL	Z019
Z019E0065	354.763958315479	1	NAMRIL	Z019
Z019E0066	334.212321925893	1	NAMRIL	Z019
Z019E0067	418.592799696763	1	NAMRIL	Z019
Z019E0068	308.19542969138	1	NAMRIL	Z019
Z019E0069	314.84703704144	1	NAMRIL	Z019
Z019E0070	250.638607471609	1	NAMRIL	Z019
Z019E0071	236.459515299496	1	NAMRIL	Z019
Z019E0072	200.448889312458	1	NAMRIL	Z019
Z019E0073	303.801535141288	1	NAMRIL	Z019
Z019E0074	201.437804178655	1	NAMRIL	Z019
Z019E0075	301.774191356005	1	NAMRIL	Z019
Z019E0076	261.330102601001	1	NAMRIL	Z019
Z019E0077	183.541137342951	1	NAMRIL	Z019
Z019E0078	270.055125737569	1	NAMRIL	Z019
Z019E0079	195.200407046004	1	NAMRIL	Z019
Z019E0080	254.338647658041	1	NAMRIL	Z019
Z019E0081	228.956564614182	1	NAMRIL	Z019
Z019E0082	195.849442117293	1	NAMRIL	Z019
Z019E0083	332.522537752851	1	NAMRIL	Z019
Z019E0084	286.693043408561	1	NAMRIL	Z019
Z019E0085	291.832646438883	1	NAMRIL	Z019
Z019E0086	353.028289868764	1	NAMRIL	Z019
Z019E0087	360.482507544777	1	NAMRIL	Z019
Z019E0088	315.08473765217	1	NAMRIL	Z019
Z019E0089	381.327443250512	1	NAMRIL	Z019
Z019E0090	336.80902077479	1	NAMRIL	Z019
Z019E0091	277.63759007374	1	NAMRIL	Z019
Z019E0092	226.579114481458	1	NAMRIL	Z019
Z019E0093	256.702300346733	1	NAMRIL	Z019
Z019E0094	339.922094862109	1	NAMRIL	Z019
Z019E0095	246.330358125975	1	NAMRIL	Z019
Z019E0096	236.615118862137	1	NAMRIL	Z019
Z019E0097	315.357090844724	1	NAMRIL	Z019
Z019E0098	221.264517032214	1	NAMRIL	Z019
Z019E0099	224.629994133083	1	NAMRIL	Z019
Z019E0100	246.889345113748	1	NAMRIL	Z019
Z019E0101	257.227920262614	1	NAMRIL	Z019
Z019E0102	216.647758644544	1	NAMRIL	Z019
Z019E0103	289.510814980112	1	NAMRIL	Z019
Z019E0104	340.454230402067	1	NAMRIL	Z019
Z019E0105	342.815929515182	1	NAMRIL	Z019
Z019E0106	319.588651362153	1	NAMRIL	Z019
Z019E0107	226.00347794415	1	NAMRIL	Z019
Z019E0108	192.44839843009	1	NAMRIL	Z019
Z019E0109	231.30767377972	1	NAMRIL	Z019
Z019E0110	308.10453160543	1	NAMRIL	Z019
Z019E0111	274.628743409032	1	NAMRIL	Z019
Z019E0112	288.775480537359	1	NAMRIL	Z019
Z019E0113	415.208145112189	1	NAMRIL	Z019
Z019E0114	413.455952508831	1	NAMRIL	Z019
Z019E0115	408.913655055367	1	NAMRIL	Z019
Z019E0116	207.813426472625	1	NAMRIL	Z019
Z019E0117	200.734944930037	1	NAMRIL	Z019
Z019E0118	294.727534760953	1	NAMRIL	Z019
Z019E0119	263.544459276668	1	NAMRIL	Z019
Z019E0120	341.291846664572	1	NAMRIL	Z019
Z019E0121	378.894743221999	1	NAMRIL	Z019
Z019E0122	371.22967357329	1	NAMRIL	Z019
Z019E0123	326.399311227137	1	NAMRIL	Z019
Z019E0124	368.148760348422	1	NAMRIL	Z019
Z019E0125	306.976022900831	1	NAMRIL	Z019
Z019E0126	310.347693760822	1	NAMRIL	Z019
Z019E0127	261.273679049222	1	NAMRIL	Z019
Z019E0128	237.691147586024	1	NAMRIL	Z019
Z019E0129	358.266072360088	1	NAMRIL	Z019
Z019E0130	274.181766124901	1	NAMRIL	Z019
Z019E0131	248.101583321331	1	NAMRIL	Z019
Z019E0132	200.147224797065	1	NAMRIL	Z019
Z019E0133	303.162123835406	1	NAMRIL	Z019
Z019E0134	248.867137162421	1	NAMRIL	Z019
Z019E0135	294.181406764257	1	NAMRIL	Z019
Z019E0136	286.355252920415	1	NAMRIL	Z019
Z019E0137	247.123972274664	1	NAMRIL	Z019
Z019E0138	266.223162623514	1	NAMRIL	Z019
Z019E0139	271.92603413537	1	NAMRIL	Z019
Z019E0140	286.127099286522	1	NAMRIL	Z019
Z019E0141	296.013902224336	1	NAMRIL	Z019
Z019E0142	362.109406812064	1	NAMRIL	Z019
Z019E0143	330.778551548833	1	NAMRIL	Z019
Z019E0144	240.613756333669	1	NAMRIL	Z019
Z019E0145	373.868668015406	1	NAMRIL	Z019
Z019E0146	312.900263635419	1	NAMRIL	Z019
Z019E0147	337.728141289067	1	NAMRIL	Z019
Z019E0148	229.9954842862	1	NAMRIL	Z019
Z019E0149	409.73783044819	1	NAMRIL	Z019
Z019E0150	312.212174106246	1	NAMRIL	Z019
Z019E0151	284.911865402547	1	NAMRIL	Z019
Z019E0152	350.696175289305	1	NAMRIL	Z019
Z019E0153	266.026489350457	1	NAMRIL	Z019
Z019E0154	323.662533411572	1	NAMRIL	Z019
Z019E0155	362.459003248699	1	NAMRIL	Z019
Z019E0156	290.705463452568	1	NAMRIL	Z019
Z019E0157	264.164305861359	1	NAMRIL	Z019
Z019E0158	282.403295814119	1	NAMRIL	Z019
Z019E0159	230.321389877653	1	NAMRIL	Z019
Z019E0160	258.956358860699	1	NAMRIL	Z019
Z019E0161	249.860537577147	1	NAMRIL	Z019
Z019E0162	320.002764185195	1	NAMRIL	Z019
Z019E0163	336.549467063864	1	NAMRIL	Z019
Z019E0164	322.727751883695	1	NAMRIL	Z019
Z019E0165	279.042305959339	1	NAMRIL	Z019
Z019E0166	273.038755480602	1	NAMRIL	Z019
Z019E0167	224.560333492616	1	NAMRIL	Z019
Z019E0168	328.127573881869	1	NAMRIL	Z019
Z019E0169	311.360949135324	1	NAMRIL	Z019
Z019E0170	230.333747524455	1	NAMRIL	Z019
Z019E0171	232.316796538581	1	NAMRIL	Z019
Z019E0172	298.459522603203	1	NAMRIL	Z019
Z019E0173	233.484534590055	1	NAMRIL	Z019
Z019E0174	333.512929619467	1	NAMRIL	Z019
Z019E0175	364.099507185925	1	NAMRIL	Z019
Z019E0176	350.978315091067	1	NAMRIL	Z019
Z019E0177	367.54984024629	1	NAMRIL	Z019
Z019E0178	300.944731885559	1	NAMRIL	Z019
Z019E0179	266.779942613732	1	NAMRIL	Z019
Z019E0180	191.346558435471	1	NAMRIL	Z019
Z019E0181	195.769863473619	1	NAMRIL	Z019
Z019E0182	261.341947959877	1	NAMRIL	Z019
Z019E0183	313.815538762972	1	NAMRIL	Z019
Z019E0184	318.319001927908	1	NAMRIL	Z019
Z019E0185	332.177611946213	1	NAMRIL	Z019
Z019E0186	264.212587812645	1	NAMRIL	Z019
Z019E0187	305.672332106791	1	NAMRIL	Z019
Z019E0188	271.421705336267	1	NAMRIL	Z019
Z019E0189	386.497387856797	1	NAMRIL	Z019
Z019E0190	233.957388513107	1	NAMRIL	Z019
Z019E0191	339.692659573617	1	NAMRIL	Z019
Z019E0192	380.464145817682	1	NAMRIL	Z019
Z019E0193	223.087086813178	1	NAMRIL	Z019
Z019E0194	316.005173251051	1	NAMRIL	Z019
Z019E0195	415.418366030732	1	NAMRIL	Z019
Z019E0196	334.385671343023	1	NAMRIL	Z019
Z019E0197	259.027112884841	1	NAMRIL	Z019
Z019E0198	393.15031403089	1	NAMRIL	Z019
Z019E0199	364.448519651651	1	NAMRIL	Z019
Z019E0200	297.659597495583	1	NAMRIL	Z019
Z019E0201	358.494127226919	1	NAMRIL	Z019
Z019E0202	246.026884726071	1	NAMRIL	Z019
Z019E0226	436.054655924149	1	NAMRIL	Z019
Z020E0001	295.908600226906	1	NAMRIL	Z020
Z020E0002	168.148057733279	1	NAMRIL	Z020
Z020E0003	321.628530682044	1	NAMRIL	Z020
Z020E0004	174.987255544475	1	NAMRIL	Z020
Z020E0005	138.204477623825	1	NAMRIL	Z020
Z020E0006	211.226643827808	1	NAMRIL	Z020
Z020E0007	350.354740744785	1	NAMRIL	Z020
Z020E0008	267.420895378038	1	NAMRIL	Z020
Z020E0009	299.152428845597	1	NAMRIL	Z020
Z020E0010	262.618180720059	1	NAMRIL	Z020
Z020E0011	312.497977339203	1	NAMRIL	Z020
Z020E0012	159.296675373004	1	NAMRIL	Z020
Z020E0013	247.343976496514	1	NAMRIL	Z020
Z020E0014	263.067169447564	1	NAMRIL	Z020
Z020E0015	240.204009257374	1	NAMRIL	Z020
Z020E0016	152.091013808575	1	NAMRIL	Z020
Z020E0017	263.33885203557	1	NAMRIL	Z020
Z020E0018	180.216218061314	1	NAMRIL	Z020
Z020E0019	357.323839485597	1	NAMRIL	Z020
Z020E0020	335.480858962248	1	NAMRIL	Z020
Z020E0021	332.885679616724	1	NAMRIL	Z020
Z020E0022	267.187695235522	1	NAMRIL	Z020
Z020E0023	145.458588155297	1	NAMRIL	Z020
Z020E0024	223.457185204908	1	NAMRIL	Z020
Z020E0025	333.14938773307	1	NAMRIL	Z020
Z020E0026	219.937619219107	1	NAMRIL	Z020
Z020E0027	315.847500779257	1	NAMRIL	Z020
Z020E0028	136.637859866234	1	NAMRIL	Z020
Z020E0029	344.820582967502	1	NAMRIL	Z020
Z020E0030	296.489995662429	1	NAMRIL	Z020
Z020E0031	326.7059556596	1	NAMRIL	Z020
Z020E0032	257.885864308004	1	NAMRIL	Z020
Z020E0033	184.251089952251	1	NAMRIL	Z020
Z020E0034	250.650762145151	1	NAMRIL	Z020
Z020E0035	177.820534012445	1	NAMRIL	Z020
Z020E0036	212.683581654462	1	NAMRIL	Z020
Z020E0037	275.238007598483	1	NAMRIL	Z020
Z020E0038	211.673908710631	1	NAMRIL	Z020
Z020E0039	117.418139174516	1	NAMRIL	Z020
Z020E0040	262.061107524056	1	NAMRIL	Z020
Z020E0041	238.233507472934	1	NAMRIL	Z020
Z020E0042	350.894482139118	1	NAMRIL	Z020
Z020E0043	244.823558884481	1	NAMRIL	Z020
Z020E0044	373.773605182194	1	NAMRIL	Z020
Z020E0045	319.426053210023	1	NAMRIL	Z020
Z020E0046	268.860296429852	1	NAMRIL	Z020
Z020E0047	195.003609695181	1	NAMRIL	Z020
Z020E0048	153.459987704596	1	NAMRIL	Z020
Z020E0049	238.216659838887	1	NAMRIL	Z020
Z020E0050	256.094613315583	1	NAMRIL	Z020
Z020E0051	392.656512047247	1	NAMRIL	Z020
Z020E0052	239.941830321138	1	NAMRIL	Z020
Z020E0053	268.549206210307	1	NAMRIL	Z020
Z020E0054	305.223775470545	1	NAMRIL	Z020
Z020E0055	220.273212506231	1	NAMRIL	Z020
Z020E0056	287.630360245542	1	NAMRIL	Z020
Z020E0057	370.937900960797	1	NAMRIL	Z020
Z020E0058	211.685125503246	1	NAMRIL	Z020
Z020E0059	324.326090171934	1	NAMRIL	Z020
Z020E0060	275.955023516814	1	NAMRIL	Z020
Z020E0061	279.360331685334	1	NAMRIL	Z020
Z020E0062	278.525583167043	1	NAMRIL	Z020
Z020E0063	301.391176292812	1	NAMRIL	Z020
Z020E0064	296.740036304829	1	NAMRIL	Z020
Z020E0065	301.362345115959	1	NAMRIL	Z020
Z020E0066	273.214599970112	1	NAMRIL	Z020
Z020E0067	215.974112747485	1	NAMRIL	Z020
Z020E0068	224.705660751036	1	NAMRIL	Z020
Z020E0069	179.731830805641	1	NAMRIL	Z020
Z020E0070	186.640707949149	1	NAMRIL	Z020
Z020E0071	199.873040374568	1	NAMRIL	Z020
Z020E0072	197.865650607602	1	NAMRIL	Z020
Z020E0073	355.261273436714	1	NAMRIL	Z020
Z020E0074	252.946827598832	1	NAMRIL	Z020
Z020E0075	345.511543130501	1	NAMRIL	Z020
Z020E0076	248.167477345642	1	NAMRIL	Z020
Z020E0077	292.050661571531	1	NAMRIL	Z020
Z020E0078	279.69967074048	1	NAMRIL	Z020
Z020E0079	179.725659447126	1	NAMRIL	Z020
Z020E0080	266.051014282736	1	NAMRIL	Z020
Z020E0081	355.788502042818	1	NAMRIL	Z020
Z020E0082	456.740956836584	1	NAMRIL	Z020
Z020E0083	229.085825715577	1	NAMRIL	Z020
Z020E0084	304.621543754785	1	NAMRIL	Z020
Z020E0085	217.779927494663	1	NAMRIL	Z020
Z020E0086	319.3894937318	1	NAMRIL	Z020
Z020E0087	282.935381791041	1	NAMRIL	Z020
Z020E0088	313.035680867814	1	NAMRIL	Z020
Z020E0089	299.02496938987	1	NAMRIL	Z020
Z020E0090	330.871326325093	1	NAMRIL	Z020
Z020E0091	294.189772761058	1	NAMRIL	Z020
Z020E0092	296.446764601008	1	NAMRIL	Z020
Z020E0093	224.889531819633	1	NAMRIL	Z020
Z020E0094	339.371754119532	1	NAMRIL	Z020
Z020E0095	231.00207385272	1	NAMRIL	Z020
Z020E0096	448.590115542544	1	NAMRIL	Z020
Z020E0097	224.926411660111	1	NAMRIL	Z020
Z020E0098	161.569973206792	1	NAMRIL	Z020
Z020E0099	305.261499850686	1	NAMRIL	Z020
Z020E0100	229.785874296059	1	NAMRIL	Z020
Z020E0101	360.190761268458	1	NAMRIL	Z020
Z020E0102	143.071538218073	1	NAMRIL	Z020
Z020E0103	283.158572917497	1	NAMRIL	Z020
Z020E0104	234.99221362703	1	NAMRIL	Z020
Z020E0105	277.011215847083	1	NAMRIL	Z020
Z020E0106	321.038712856272	1	NAMRIL	Z020
Z020E0107	259.43900462908	1	NAMRIL	Z020
Z020E0108	142.93120963303	1	NAMRIL	Z020
Z020E0109	230.578861633221	1	NAMRIL	Z020
Z020E0110	299.762383039723	1	NAMRIL	Z020
Z020E0111	245.778932530985	1	NAMRIL	Z020
Z020E0112	336.35695858112	1	NAMRIL	Z020
Z020E0113	190.629850968739	1	NAMRIL	Z020
Z020E0114	243.255264391869	1	NAMRIL	Z020
Z020E0115	379.83117140723	1	NAMRIL	Z020
Z020E0116	302.814938434209	1	NAMRIL	Z020
Z020E0117	255.265995320003	1	NAMRIL	Z020
Z020E0118	208.993001846949	1	NAMRIL	Z020
Z020E0119	261.245332212006	1	NAMRIL	Z020
Z020E0120	317.442404166618	1	NAMRIL	Z020
Z020E0121	393.105763865485	1	NAMRIL	Z020
Z020E0122	251.210022119972	1	NAMRIL	Z020
Z020E0123	207.665749357705	1	NAMRIL	Z020
Z020E0124	260.152343204058	1	NAMRIL	Z020
Z020E0125	229.724287382174	1	NAMRIL	Z020
Z020E0126	324.80211556855	1	NAMRIL	Z020
Z020E0127	194.044532896326	1	NAMRIL	Z020
Z020E0128	285.753862391863	1	NAMRIL	Z020
Z020E0129	404.795909479084	1	NAMRIL	Z020
Z020E0130	249.497520718012	1	NAMRIL	Z020
Z020E0131	302.194807981261	1	NAMRIL	Z020
Z020E0132	282.34785738609	1	NAMRIL	Z020
Z020E0133	166.928992517073	1	NAMRIL	Z020
Z020E0134	247.694837092087	1	NAMRIL	Z020
Z020E0135	215.342931791317	1	NAMRIL	Z020
Z020E0136	275.858314063896	1	NAMRIL	Z020
Z020E0137	324.744275440418	1	NAMRIL	Z020
Z020E0138	272.080405962516	1	NAMRIL	Z020
Z020E0139	264.109839344732	1	NAMRIL	Z020
Z020E0140	261.431218475191	1	NAMRIL	Z020
Z020E0141	174.766608761926	1	NAMRIL	Z020
Z020E0142	127.790498124615	1	NAMRIL	Z020
Z020E0143	330.74210329862	1	NAMRIL	Z020
Z020E0144	246.122119148534	1	NAMRIL	Z020
Z020E0145	276.624397961356	1	NAMRIL	Z020
Z020E0146	238.305623269351	1	NAMRIL	Z020
Z020E0147	162.521725697923	1	NAMRIL	Z020
Z020E0148	188.114218887413	1	NAMRIL	Z020
Z020E0149	360.239284187146	1	NAMRIL	Z020
Z020E0150	314.958951237742	1	NAMRIL	Z020
Z020E0151	228.328540136831	1	NAMRIL	Z020
Z020E0152	261.332669842401	1	NAMRIL	Z020
Z020E0153	316.625880308648	1	NAMRIL	Z020
Z020E0154	364.706125004115	1	NAMRIL	Z020
Z020E0155	349.433261239121	1	NAMRIL	Z020
Z020E0156	317.991984212556	1	NAMRIL	Z020
Z020E0157	202.44431043226	1	NAMRIL	Z020
Z020E0158	199.768219068799	1	NAMRIL	Z020
Z020E0159	257.320019208121	1	NAMRIL	Z020
Z020E0160	185.023025555354	1	NAMRIL	Z020
Z020E0161	273.818346956665	1	NAMRIL	Z020
Z020E0162	237.612761752623	1	NAMRIL	Z020
Z020E0163	132.706785798444	1	NAMRIL	Z020
Z020E0164	277.878232300911	1	NAMRIL	Z020
Z020E0165	274.397221325506	1	NAMRIL	Z020
Z020E0166	368.007840999532	1	NAMRIL	Z020
Z020E0167	295.231229744214	1	NAMRIL	Z020
Z020E0168	275.524266452593	1	NAMRIL	Z020
Z020E0169	344.917614651327	1	NAMRIL	Z020
Z020E0170	242.230874776836	1	NAMRIL	Z020
Z020E0171	361.633070923355	1	NAMRIL	Z020
Z020E0172	376.594141060139	1	NAMRIL	Z020
Z020E0173	270.562759942209	1	NAMRIL	Z020
Z020E0174	298.820809624913	1	NAMRIL	Z020
Z020E0175	264.9748777573	1	NAMRIL	Z020
Z020E0176	384.900954756078	1	NAMRIL	Z020
Z020E0177	375.962131708352	1	NAMRIL	Z020
Z020E0178	274.14945143753	1	NAMRIL	Z020
Z020E0179	353.965369379064	1	NAMRIL	Z020
Z020E0180	247.465610745068	1	NAMRIL	Z020
Z020E0181	319.338134793603	1	NAMRIL	Z020
Z020E0182	262.644754347454	1	NAMRIL	Z020
Z020E0183	206.088775165159	1	NAMRIL	Z020
Z020E0184	369.079916479055	1	NAMRIL	Z020
Z020E0185	216.710161022877	1	NAMRIL	Z020
Z020E0186	189.324003231311	1	NAMRIL	Z020
Z020E0187	208.652183600533	1	NAMRIL	Z020
Z020E0188	268.16504689754	1	NAMRIL	Z020
Z020E0189	261.577619110893	1	NAMRIL	Z020
Z020E0190	486.272016672171	1	NAMRIL	Z020
Z020E0191	295.80543026919	1	NAMRIL	Z020
Z020E0192	214.075676899104	1	NAMRIL	Z020
Z020E0193	206.496162433353	1	NAMRIL	Z020
Z020E0194	231.411664742281	1	NAMRIL	Z020
Z020E0195	260.520731441604	1	NAMRIL	Z020
Z020E0196	188.523509133102	1	NAMRIL	Z020
Z020E0197	347.175006247817	1	NAMRIL	Z020
Z020E0198	195.998866391575	1	NAMRIL	Z020
Z020E0199	374.119552148771	1	NAMRIL	Z020
Z020E0200	234.844674162703	1	NAMRIL	Z020
Z020E0201	364.192254600937	1	NAMRIL	Z020
Z020E0202	188.369812647756	1	NAMRIL	Z020
Z020E0208	171.504851889033	1	NAMRIL	Z020
Z020E0232	308.341453196218	1	NAMRIL	Z020
Z020E0234	151.282629666811	1	NAMRIL	Z020
Z020E0257	213.187391571574	1	NAMRIL	Z020
Z020E0270	551.75882014299	1	NAMRIL	Z020
Z020E0278	94.6159630001512	1	NAMRIL	Z020
Z020E0281	278.282629666803	1	NAMRIL	Z020
Z021E0001	301.89134097395	1	NAMRIL	Z021
Z021E0002	358.125314900065	1	NAMRIL	Z021
Z021E0003	191.268658625602	1	NAMRIL	Z021
Z021E0004	236.32283225184	1	NAMRIL	Z021
Z021E0005	204.092535316792	1	NAMRIL	Z021
Z021E0006	155.931579504786	1	NAMRIL	Z021
Z021E0007	169.466467076615	1	NAMRIL	Z021
Z021E0008	183.537107839888	1	NAMRIL	Z021
Z021E0009	305.545492353649	1	NAMRIL	Z021
Z021E0010	240.177497083627	1	NAMRIL	Z021
Z021E0011	268.247212374881	1	NAMRIL	Z021
Z021E0012	356.003183078663	1	NAMRIL	Z021
Z021E0013	261.373925404647	1	NAMRIL	Z021
Z021E0014	122.80994216842	1	NAMRIL	Z021
Z021E0015	228.261447797825	1	NAMRIL	Z021
Z021E0016	341.585337485687	1	NAMRIL	Z021
Z021E0017	298.618308060351	1	NAMRIL	Z021
Z021E0018	343.747002573819	1	NAMRIL	Z021
Z021E0019	334.158694175522	1	NAMRIL	Z021
Z021E0020	261.514670455336	1	NAMRIL	Z021
Z021E0021	391.916847136747	1	NAMRIL	Z021
Z021E0022	85.8810548948567	1	NAMRIL	Z021
Z021E0023	403.219575567759	1	NAMRIL	Z021
Z021E0024	162.299933412864	1	NAMRIL	Z021
Z021E0025	207.757321759291	1	NAMRIL	Z021
Z021E0026	292.497918537688	1	NAMRIL	Z021
Z021E0027	221.802446156438	1	NAMRIL	Z021
Z021E0028	301.29641122505	1	NAMRIL	Z021
Z021E0029	217.77903260399	1	NAMRIL	Z021
Z021E0030	256.797238196062	1	NAMRIL	Z021
Z021E0031	270.100689342494	1	NAMRIL	Z021
Z021E0032	287.585076199545	1	NAMRIL	Z021
Z021E0033	265.536238727631	1	NAMRIL	Z021
Z021E0034	177.611976335865	1	NAMRIL	Z021
Z021E0035	294.935853676495	1	NAMRIL	Z021
Z021E0036	308.470154651336	1	NAMRIL	Z021
Z021E0037	219.5520941819	1	NAMRIL	Z021
Z021E0038	251.032061005738	1	NAMRIL	Z021
Z021E0039	284.467792133091	1	NAMRIL	Z021
Z021E0040	336.287105509303	1	NAMRIL	Z021
Z021E0041	213.570232934966	1	NAMRIL	Z021
Z021E0042	305.934102832413	1	NAMRIL	Z021
Z021E0043	136.342988244024	1	NAMRIL	Z021
Z021E0044	357.413947196316	1	NAMRIL	Z021
Z021E0045	184.18164643141	1	NAMRIL	Z021
Z021E0046	323.023811921012	1	NAMRIL	Z021
Z021E0047	184.00617463733	1	NAMRIL	Z021
Z021E0048	271.832768050576	1	NAMRIL	Z021
Z021E0049	257.272541963635	1	NAMRIL	Z021
Z021E0050	161.355314731767	1	NAMRIL	Z021
Z021E0051	304.015297505225	1	NAMRIL	Z021
Z021E0052	361.765146631023	1	NAMRIL	Z021
Z021E0053	285.607060013369	1	NAMRIL	Z021
Z021E0054	283.402057738371	1	NAMRIL	Z021
Z021E0055	249.029505154951	1	NAMRIL	Z021
Z021E0056	309.1669400296	1	NAMRIL	Z021
Z021E0057	223.976390588298	1	NAMRIL	Z021
Z021E0058	219.189276063003	1	NAMRIL	Z021
Z021E0059	222.34262259899	1	NAMRIL	Z021
Z021E0060	315.716357097983	1	NAMRIL	Z021
Z021E0061	480.024723374837	1	NAMRIL	Z021
Z021E0062	211.590428982404	1	NAMRIL	Z021
Z021E0063	230.247768314988	1	NAMRIL	Z021
Z021E0064	247.575642286271	1	NAMRIL	Z021
Z021E0065	229.437022110711	1	NAMRIL	Z021
Z021E0066	262.178880262455	1	NAMRIL	Z021
Z021E0067	222.978314955987	1	NAMRIL	Z021
Z021E0068	336.143894657637	1	NAMRIL	Z021
Z021E0069	302.56953219979	1	NAMRIL	Z021
Z021E0070	236.883798699036	1	NAMRIL	Z021
Z021E0071	299.086786390021	1	NAMRIL	Z021
Z021E0072	375.758139001151	1	NAMRIL	Z021
Z021E0073	304.941191234034	1	NAMRIL	Z021
Z021E0074	168.020494152245	1	NAMRIL	Z021
Z021E0075	380.977661948905	1	NAMRIL	Z021
Z021E0076	268.864786225258	1	NAMRIL	Z021
Z021E0077	245.098736430469	1	NAMRIL	Z021
Z021E0078	212.632275235645	1	NAMRIL	Z021
Z021E0079	267.938002196724	1	NAMRIL	Z021
Z021E0080	248.768278483061	1	NAMRIL	Z021
Z021E0081	246.467948817893	1	NAMRIL	Z021
Z021E0082	334.250653288792	1	NAMRIL	Z021
Z021E0083	342.133595566407	1	NAMRIL	Z021
Z021E0084	281.606387032897	1	NAMRIL	Z021
Z021E0085	332.177870799087	1	NAMRIL	Z021
Z021E0086	177.801676592733	1	NAMRIL	Z021
Z021E0087	342.546133992784	1	NAMRIL	Z021
Z021E0088	227.621504444869	1	NAMRIL	Z021
Z021E0089	161.872297188916	1	NAMRIL	Z021
Z021E0090	322.480998026868	1	NAMRIL	Z021
