Genotype	TKW	Fix	pop$	FID$
Z017E0187	69.8145549778818	1	NAMRIL	Z017
Z017E0188	73.2694444444363	1	NAMRIL	Z017
Z017E0189	58.5141814974286	1	NAMRIL	Z017
Z017E0190	39.1575045475806	1	NAMRIL	Z017
Z017E0191	48.9099206540676	1	NAMRIL	Z017
Z017E0192	69.6172908993127	1	NAMRIL	Z017
Z017E0193	68.689983032898	1	NAMRIL	Z017
Z017E0194	119.122974196498	1	NAMRIL	Z017
Z017E0195	62.7992467600715	1	NAMRIL	Z017
Z017E0196	70.4491992606869	1	NAMRIL	Z017
Z017E0197	53.7223491964975	1	NAMRIL	Z017
Z017E0198	66.1393208933675	1	NAMRIL	Z017
Z017E0199	66.6154665678385	1	NAMRIL	Z017
Z017E0200	58.7217545900508	1	NAMRIL	Z017
Z017E0201	76.7828904738513	1	NAMRIL	Z017
Z017EM0002	130.476206427939	1	NAMRIL	Z017
Z017EM0004	59.93130642793	1	NAMRIL	Z017
Z017EM0006	82.3633064279323	1	NAMRIL	Z017
Z017EM0026	84.5312064279336	1	NAMRIL	Z017
Z017EM0044	74.8281064279345	1	NAMRIL	Z017
Z017EM0053	66.9001064279305	1	NAMRIL	Z017
Z017EM0054	71.819906427933	1	NAMRIL	Z017
Z017EM0059	86.6822064279346	1	NAMRIL	Z017
Z017EM0064	25.9362064279287	1	NAMRIL	Z017
Z017EM0065	97.5151064279357	1	NAMRIL	Z017
Z017EM0069	29.6443064279326	1	NAMRIL	Z017
Z017EM0070	22.4646064279326	1	NAMRIL	Z017
Z017EM0071	60.5343064279356	1	NAMRIL	Z017
Z017EM0078	10.6463064279282	1	NAMRIL	Z017
Z017EM0080	65.5696064279321	1	NAMRIL	Z017
Z017EM0081	52.4041064279321	1	NAMRIL	Z017
Z017EM0084	118.766206427932	1	NAMRIL	Z017
Z017EM0086	70.8490064279338	1	NAMRIL	Z017
Z017EM0090	80.9962064279334	1	NAMRIL	Z017
Z017EM0091	86.5949064279347	1	NAMRIL	Z017
Z017EM0096	76.1774064279332	1	NAMRIL	Z017
Z017EM0097	83.8950064279317	1	NAMRIL	Z017
Z017EM0100	50.0027064279327	1	NAMRIL	Z017
Z017EM0103	86.9876064279312	1	NAMRIL	Z017
Z017EM0104	45.7197064279345	1	NAMRIL	Z017
Z017EM0107	107.016206427927	1	NAMRIL	Z017
Z017EM0109	95.9244064279328	1	NAMRIL	Z017
Z017EM0110	57.7535064279423	1	NAMRIL	Z017
Z017EM0113	93.6431064279312	1	NAMRIL	Z017
Z017EM0115	74.578206427932	1	NAMRIL	Z017
Z017EM0117	81.5172064279313	1	NAMRIL	Z017
Z017EM0120	70.4727064279332	1	NAMRIL	Z017
Z017EM0121	94.7267064279315	1	NAMRIL	Z017
Z017EM0122	122.826206427932	1	NAMRIL	Z017
Z017EM0124	79.0544064279313	1	NAMRIL	Z017
Z017EM0126	97.5009064279321	1	NAMRIL	Z017
Z017EM0129	100.04630642793	1	NAMRIL	Z017
Z017EM0130	75.1788064279303	1	NAMRIL	Z017
Z017EM0131	70.3025064279324	1	NAMRIL	Z017
Z017EM0132	88.86940642793	1	NAMRIL	Z017
Z017EM0133	103.426206427932	1	NAMRIL	Z017
Z017EM0138	107.256206427933	1	NAMRIL	Z017
Z017EM0142	43.2679064279329	1	NAMRIL	Z017
Z017EM0144	113.916206427933	1	NAMRIL	Z017
Z017EM0147	57.1554064279324	1	NAMRIL	Z017
Z017EM0149	97.4556064279368	1	NAMRIL	Z017
Z017EM0150	86.4638064279334	1	NAMRIL	Z017
Z017EM0152	70.1842064279276	1	NAMRIL	Z017
Z017EM0155	102.676206427932	1	NAMRIL	Z017
Z017EM0156	114.766206427934	1	NAMRIL	Z017
Z017EM0157	110.676206427933	1	NAMRIL	Z017
Z017EM0160	90.360706427932	1	NAMRIL	Z017
Z017EM0160A	30.5694064279298	1	NAMRIL	Z017
Z017EM0162A	85.0872064279321	1	NAMRIL	Z017
Z017EM0165	136.906206427937	1	NAMRIL	Z017
Z017EM0166	54.2178064279293	1	NAMRIL	Z017
Z017EM0167	63.4465064279333	1	NAMRIL	Z017
Z017EM0168	96.8323064279348	1	NAMRIL	Z017
Z017EM0173	31.4463064279304	1	NAMRIL	Z017
Z017EM0174	96.3625064279369	1	NAMRIL	Z017
Z017EM0177	104.076206427931	1	NAMRIL	Z017
Z017EM0178	99.5729064279298	1	NAMRIL	Z017
Z017EM0179	96.8214064279312	1	NAMRIL	Z017
Z017EM0180	110.406206427932	1	NAMRIL	Z017
Z017EM0187	86.9749064279373	1	NAMRIL	Z017
Z017EM0189	133.176206427935	1	NAMRIL	Z017
Z017EM0191	79.5124064279305	1	NAMRIL	Z017
Z017EM0195	15.8856064279341	1	NAMRIL	Z017
Z017EM0196	34.684906427932	1	NAMRIL	Z017
Z017EM0197	69.3611064279323	1	NAMRIL	Z017
Z017EM0198	132.276206427932	1	NAMRIL	Z017
Z017EM0199	31.8505064279314	1	NAMRIL	Z017
Z017EM0200	105.896206427931	1	NAMRIL	Z017
Z017EM0201	114.116206427939	1	NAMRIL	Z017
Z017EM0203	91.8954064279339	1	NAMRIL	Z017
Z017EM0204	86.796006427933	1	NAMRIL	Z017
Z017EM0205	120.29620642793	1	NAMRIL	Z017
Z017EM0206	56.5892064279337	1	NAMRIL	Z017
Z017EM0208	64.5016064279305	1	NAMRIL	Z017
Z017EM0209	63.5348064279327	1	NAMRIL	Z017
Z017EM0212	115.436206427932	1	NAMRIL	Z017
Z017EM0213	98.842106427933	1	NAMRIL	Z017
Z017EM0214	76.1830064279368	1	NAMRIL	Z017
Z017EM0216	97.9690064279317	1	NAMRIL	Z017
Z017EM0217	78.8383064279362	1	NAMRIL	Z017
Z017EM0220	102.776206427932	1	NAMRIL	Z017
Z017EM0222	108.496206427934	1	NAMRIL	Z017
Z017EM0223	108.606206427932	1	NAMRIL	Z017
Z017EM0230	83.4389064279359	1	NAMRIL	Z017
Z017EM0232	102.766206427935	1	NAMRIL	Z017
Z017EM0233	83.9683064279323	1	NAMRIL	Z017
Z017EM0234	91.8157064279292	1	NAMRIL	Z017
Z017EM0235	86.9331064279324	1	NAMRIL	Z017
Z017EM0236	92.7275064279313	1	NAMRIL	Z017
Z017EM0238	13.5061064279326	1	NAMRIL	Z017
Z017EM0239	110.696206427931	1	NAMRIL	Z017
Z017EM0240	92.507206427933	1	NAMRIL	Z017
Z017EM0241	97.2682064279368	1	NAMRIL	Z017
Z017EM0244	56.0760064279325	1	NAMRIL	Z017
Z017EM0245	123.326206427931	1	NAMRIL	Z017
Z017EM0249	88.3952064279323	1	NAMRIL	Z017
Z017EM0251	52.3752064279326	1	NAMRIL	Z017
Z017EM0252	93.4973064279313	1	NAMRIL	Z017
Z017EM0254	84.3041064279296	1	NAMRIL	Z017
Z017EM0257	111.646206427932	1	NAMRIL	Z017
Z017EM0258	98.3232064279327	1	NAMRIL	Z017
Z017EM0259	123.396206427932	1	NAMRIL	Z017
Z017EM0260	93.6376064279369	1	NAMRIL	Z017
Z017EM0273	122.316206427932	1	NAMRIL	Z017
Z017EM0280	97.7781064279332	1	NAMRIL	Z017
Z017EM0282	48.8240064279299	1	NAMRIL	Z017
Z017EM0283	4.74240642793303	1	NAMRIL	Z017
Z017EM0285	86.6423064279322	1	NAMRIL	Z017
Z017EM0289	95.8387064279335	1	NAMRIL	Z017
Z017EM0290	98.6811064279333	1	NAMRIL	Z017
Z017EM0291	117.106206427932	1	NAMRIL	Z017
Z017EM0293	118.206206427933	1	NAMRIL	Z017
Z017EM0294	72.7968064279392	1	NAMRIL	Z017
Z017EM0295	87.6202064279366	1	NAMRIL	Z017
Z017EM0300	87.934806427932	1	NAMRIL	Z017
Z017EM0306	74.0300064279328	1	NAMRIL	Z017
Z017EM0312	113.706206427933	1	NAMRIL	Z017
Z017EM0320	112.706206427933	1	NAMRIL	Z017
Z017EM0324	51.7240064279315	1	NAMRIL	Z017
Z017EM0327	104.616206427932	1	NAMRIL	Z017
Z017EM0331	83.785106427933	1	NAMRIL	Z017
Z017EM0334	80.6741064279323	1	NAMRIL	Z017
Z017EM0339	98.5118064279344	1	NAMRIL	Z017
Z017EM0348	71.6925064279321	1	NAMRIL	Z017
Z017EM0350	41.2380064279319	1	NAMRIL	Z017
Z017EM0353	107.276206427928	1	NAMRIL	Z017
Z017EM0358	82.3462064279325	1	NAMRIL	Z017
Z017EM0370	102.216206427932	1	NAMRIL	Z017
Z017EM0375	56.5852064279311	1	NAMRIL	Z017
Z017EM0376	109.126206427932	1	NAMRIL	Z017
Z017EM0377	69.2220064279314	1	NAMRIL	Z017
Z018E0001	46.8749047076921	1	NAMRIL	Z018
Z018E0002	29.7543825948541	1	NAMRIL	Z018
Z018E0003	55.8081100688556	1	NAMRIL	Z018
Z018E0004	40.6895678730821	1	NAMRIL	Z018
Z018E0005	40.9891115451548	1	NAMRIL	Z018
Z018E0006	65.1859672117074	1	NAMRIL	Z018
Z018E0007	64.3356855946712	1	NAMRIL	Z018
Z018E0008	60.3904741964957	1	NAMRIL	Z018
Z018E0009	58.6381100688556	1	NAMRIL	Z018
Z018E0010	58.2381100688567	1	NAMRIL	Z018
Z018E0011	59.0673810070679	1	NAMRIL	Z018
Z018E0012	79.4881100688638	1	NAMRIL	Z018
Z018E0013	39.7423810070713	1	NAMRIL	Z018
Z018E0014	66.061013755909	1	NAMRIL	Z018
Z018E0015	57.7017689481325	1	NAMRIL	Z018
Z018E0016	56.9806781231856	1	NAMRIL	Z018
Z018E0017	49.949281762425	1	NAMRIL	Z018
Z018E0018	82.2079741964993	1	NAMRIL	Z018
Z018E0019	41.9800819758076	1	NAMRIL	Z018
Z018E0020	53.7358932578254	1	NAMRIL	Z018
Z018E0021	68.9041496995576	1	NAMRIL	Z018
Z018E0022	59.5004741964992	1	NAMRIL	Z018
Z018E0023	63.4269596210175	1	NAMRIL	Z018
Z018E0024	54.1181975195648	1	NAMRIL	Z018
Z018E0025	50.5317241964986	1	NAMRIL	Z018
Z018E0026	38.6211638414982	1	NAMRIL	Z018
Z018E0027	89.6209259259175	1	NAMRIL	Z018
Z018E0028	75.8032133529253	1	NAMRIL	Z018
Z018E0029	60.6054012064139	1	NAMRIL	Z018
Z018E0030	72.5931481481364	1	NAMRIL	Z018
Z018E0031	63.4642241964995	1	NAMRIL	Z018
Z018E0032	52.6479711150388	1	NAMRIL	Z018
Z018E0033	55.5910546624209	1	NAMRIL	Z018
Z018E0034	40.0719289781484	1	NAMRIL	Z018
Z018E0035	47.6682214273949	1	NAMRIL	Z018
Z018E0036	70.5523957831386	1	NAMRIL	Z018
Z018E0037	39.5864279611127	1	NAMRIL	Z018
Z018E0038	81.9033932578176	1	NAMRIL	Z018
Z018E0039	48.7987444641288	1	NAMRIL	Z018
Z018E0040	42.1170801190988	1	NAMRIL	Z018
Z018E0041	52.0442241964994	1	NAMRIL	Z018
Z018E0042	62.2181901397305	1	NAMRIL	Z018
Z018E0043	62.434245063414	1	NAMRIL	Z018
Z018E0044	51.1848491965	1	NAMRIL	Z018
Z018E0045	62.2254741965025	1	NAMRIL	Z018
Z018E0046	125.702360482604	1	NAMRIL	Z018
Z018E0047	41.7844727332057	1	NAMRIL	Z018
Z018E0048	44.7812345397448	1	NAMRIL	Z018
Z018E0049	59.9488396181703	1	NAMRIL	Z018
Z018E0050	65.9317241964999	1	NAMRIL	Z018
Z018E0051	41.4130917901035	1	NAMRIL	Z018
Z018E0052	30.0257143403982	1	NAMRIL	Z018
Z018E0053	67.2919165804954	1	NAMRIL	Z018
Z018E0054	51.6696260909908	1	NAMRIL	Z018
Z018E0055	54.8442241964991	1	NAMRIL	Z018
Z018E0056	52.3002132602163	1	NAMRIL	Z018
Z018E0057	56.781724196496	1	NAMRIL	Z018
Z018E0058	55.2498491964984	1	NAMRIL	Z018
Z018E0059	49.4705032322394	1	NAMRIL	Z018
Z018E0060	54.1782133529279	1	NAMRIL	Z018
Z018E0061	36.158997357095	1	NAMRIL	Z018
Z018E0062	86.742224832941	1	NAMRIL	Z018
Z018E0063	86.9988243545688	1	NAMRIL	Z018
Z018E0064	60.421800985354	1	NAMRIL	Z018
Z018E0065	60.2081975195619	1	NAMRIL	Z018
Z018E0066	65.4192241964971	1	NAMRIL	Z018
Z018E0067	69.4203403767113	1	NAMRIL	Z018
Z018E0068	58.7204741964982	1	NAMRIL	Z018
Z018E0069	42.6892450634104	1	NAMRIL	Z018
Z018E0070	54.0200599244904	1	NAMRIL	Z018
Z018E0071	64.015401206416	1	NAMRIL	Z018
Z018E0072	61.4023957831431	1	NAMRIL	Z018
Z018E0073	56.9700783967484	1	NAMRIL	Z018
Z018E0074	45.3048491965003	1	NAMRIL	Z018
Z018E0075	52.33206787308	1	NAMRIL	Z018
Z018E0076	51.0260991964998	1	NAMRIL	Z018
Z018E0077	54.1375925925849	1	NAMRIL	Z018
Z018E0078	68.9290747298644	1	NAMRIL	Z018
Z018E0079	45.9929257643905	1	NAMRIL	Z018
Z018E0080	33.2208080256607	1	NAMRIL	Z018
Z018E0081	68.3309672117111	1	NAMRIL	Z018
Z018E0082	71.7317241965007	1	NAMRIL	Z018
Z018E0083	44.3084501278291	1	NAMRIL	Z018
Z018E0084	49.3757143404027	1	NAMRIL	Z018
Z018E0085	66.5952529259978	1	NAMRIL	Z018
Z018E0086	51.6259672117107	1	NAMRIL	Z018
Z018E0087	66.7023957831454	1	NAMRIL	Z018
Z018E0088	54.685036726088	1	NAMRIL	Z018
Z018E0089	71.5462985361421	1	NAMRIL	Z018
Z018E0090	59.6431100688541	1	NAMRIL	Z018
Z018E0091	66.4937985361438	1	NAMRIL	Z018
Z018E0092	31.7486430235796	1	NAMRIL	Z018
Z018E0093	59.7768827294244	1	NAMRIL	Z018
Z018E0094	51.8817265911545	1	NAMRIL	Z018
Z018E0095	49.0406877581228	1	NAMRIL	Z018
Z018E0096	48.9872633131634	1	NAMRIL	Z018
Z018E0097	47.4785449009781	1	NAMRIL	Z018
Z018E0098	62.6850575302486	1	NAMRIL	Z018
Z018E0099	45.2379741965023	1	NAMRIL	Z018
Z018E0100	80.1192265911607	1	NAMRIL	Z018
Z018E0101	56.112483032898	1	NAMRIL	Z018
Z018E0102	58.9350599244913	1	NAMRIL	Z018
Z018E0103	40.3554206540599	1	NAMRIL	Z018
Z018E0104	59.381724196499	1	NAMRIL	Z018
Z018E0105	69.0782122881886	1	NAMRIL	Z018
Z018E0106	84.5952529259986	1	NAMRIL	Z018
Z018E0107	46.9975750214775	1	NAMRIL	Z018
Z018E0108	50.5088243545728	1	NAMRIL	Z018
Z018E0110	68.9781100688526	1	NAMRIL	Z018
Z018E0111	56.443544900983	1	NAMRIL	Z018
Z018E0112	43.3206941405175	1	NAMRIL	Z018
Z018E0113	140.310967211714	1	NAMRIL	Z018
Z018E0114	55.1789596358917	1	NAMRIL	Z018
Z018E0115	54.7892241964983	1	NAMRIL	Z018
Z018E0116	32.2784085105611	1	NAMRIL	Z018
Z018E0117	27.6892542595723	1	NAMRIL	Z018
Z018E0118	46.9695386402841	1	NAMRIL	Z018
Z018E0119	70.1095678730773	1	NAMRIL	Z018
Z018E0120	71.0272584567706	1	NAMRIL	Z018
Z018E0121	56.8238098780436	1	NAMRIL	Z018
Z018E0122	84.6816259062298	1	NAMRIL	Z018
Z018E0123	34.7928306152647	1	NAMRIL	Z018
Z018E0124	62.5064251234381	1	NAMRIL	Z018
Z018E0125	29.7085991965053	1	NAMRIL	Z018
Z018E0126	30.7931938159302	1	NAMRIL	Z018
Z018E0127	46.6116814974268	1	NAMRIL	Z018
Z018E0128	78.8181100688538	1	NAMRIL	Z018
Z018E0129	45.4173298760651	1	NAMRIL	Z018
Z018E0130	41.9599552411169	1	NAMRIL	Z018
Z018E0131	61.6062216445489	1	NAMRIL	Z018
Z018E0132	66.0242241965007	1	NAMRIL	Z018
Z018E0133	59.3638243545679	1	NAMRIL	Z018
Z018E0134	40.5583932578201	1	NAMRIL	Z018
Z018E0135	43.4555917901038	1	NAMRIL	Z018
Z018E0136	51.256547673736	1	NAMRIL	Z018
Z018E0137	78.8823810070721	1	NAMRIL	Z018
Z018E0138	52.3697471137405	1	NAMRIL	Z018
Z018E0139	47.3743282096483	1	NAMRIL	Z018
Z018E0140	55.5442241964982	1	NAMRIL	Z018
Z018E0141	99.6220846358988	1	NAMRIL	Z018
Z018E0142	56.0042591866936	1	NAMRIL	Z018
Z018E0143	56.3523957831405	1	NAMRIL	Z018
Z018E0144	53.3952529259959	1	NAMRIL	Z018
Z018E0145	81.0109672117081	1	NAMRIL	Z018
Z018E0146	64.1357962615208	1	NAMRIL	Z018
Z018E0147	45.9429391186612	1	NAMRIL	Z018
Z018E0148	51.2637748336014	1	NAMRIL	Z018
Z018E0149	65.2402529259984	1	NAMRIL	Z018
Z018E0150	52.0409609256	1	NAMRIL	Z018
Z018E0151	55.2325783967459	1	NAMRIL	Z018
Z018E0152	63.4095386402835	1	NAMRIL	Z018
Z018E0153	38.8306564286922	1	NAMRIL	Z018
Z018E0154	58.5309672117089	1	NAMRIL	Z018
Z018E0155	66.3720678730775	1	NAMRIL	Z018
Z018E0156	57.2629741964994	1	NAMRIL	Z018
Z018E0157	66.6702529259982	1	NAMRIL	Z018
Z018E0158	51.9962054470709	1	NAMRIL	Z018
Z018E0159	118.092792959348	1	NAMRIL	Z018
Z018E0160	50.0278154508742	1	NAMRIL	Z018
Z018E0161	85.2862275107518	1	NAMRIL	Z018
Z018E0162	38.3095386402841	1	NAMRIL	Z018
Z018E0163	52.0105213307722	1	NAMRIL	Z018
Z018E0164	55.9643304470734	1	NAMRIL	Z018
Z018E0165	27.0549240504911	1	NAMRIL	Z018
Z018E0166	34.4894655878779	1	NAMRIL	Z018
Z018E0167	53.695474196497	1	NAMRIL	Z018
Z018E0168	65.3273957831398	1	NAMRIL	Z018
Z018E0169	68.0882133529265	1	NAMRIL	Z018
Z018E0170	46.9629741965	1	NAMRIL	Z018
Z018E0171	53.5524810920535	1	NAMRIL	Z018
Z018E0172	72.7317033526661	1	NAMRIL	Z018
Z018E0173	61.4559259259164	1	NAMRIL	Z018
Z018E0174	53.417974196497	1	NAMRIL	Z018
Z018E0175	61.1817241964958	1	NAMRIL	Z018
Z018E0176	71.5904741965004	1	NAMRIL	Z018
Z018E0177	55.1515408748187	1	NAMRIL	Z018
Z018E0178	48.7939251234388	1	NAMRIL	Z018
Z018E0179	49.188526670597	1	NAMRIL	Z018
Z018E0180	41.7484676520196	1	NAMRIL	Z018
Z018E0181	59.1250783967462	1	NAMRIL	Z018
Z018E0182	58.1823491964985	1	NAMRIL	Z018
Z018E0183	27.1156850067005	1	NAMRIL	Z018
Z018E0184	42.1060991964967	1	NAMRIL	Z018
Z018E0185	52.3504741964954	1	NAMRIL	Z018
Z018E0186	67.0437985361386	1	NAMRIL	Z018
Z018E0187	36.4355917900964	1	NAMRIL	Z018
Z018E0188	63.3896419243551	1	NAMRIL	Z018
Z018E0189	70.8779142950952	1	NAMRIL	Z018
Z018E0190	70.6646815651801	1	NAMRIL	Z018
Z018E0191	59.7480917900985	1	NAMRIL	Z018
Z018E0192	54.0600599244907	1	NAMRIL	Z018
Z018E0193	49.8696318694746	1	NAMRIL	Z018
Z018E0194	49.0583932578235	1	NAMRIL	Z018
Z018E0195	65.6023957831445	1	NAMRIL	Z018
Z018E0196	47.3750599244871	1	NAMRIL	Z018
Z018E0197	72.3454279611148	1	NAMRIL	Z018
Z018E0198	44.1523491964947	1	NAMRIL	Z018
Z018E0199	53.4753403767036	1	NAMRIL	Z018
Z018E0200	35.8106329040684	1	NAMRIL	Z018
Z018E0201	85.1743012877489	1	NAMRIL	Z018
Z018E0202	27.57936474045	1	NAMRIL	Z018
Z018E0220	57.6532197413667	1	NAMRIL	Z018
Z018E0223	49.8532197413689	1	NAMRIL	Z018
Z018E0228	33.7532197413648	1	NAMRIL	Z018
Z019E0001	72.3660367260862	1	NAMRIL	Z019
Z019E0002	65.6180613554584	1	NAMRIL	Z019
Z019E0003	66.493873445157	1	NAMRIL	Z019
Z019E0004	67.6056474948998	1	NAMRIL	Z019
Z019E0005	65.9067241964982	1	NAMRIL	Z019
Z019E0006	71.3932429249172	1	NAMRIL	Z019
Z019E0007	46.7632122881927	1	NAMRIL	Z019
Z019E0008	84.8888243545702	1	NAMRIL	Z019
Z019E0009	58.8859672117109	1	NAMRIL	Z019
Z019E0010	67.3345386402817	1	NAMRIL	Z019
Z019E0011	70.5526969127048	1	NAMRIL	Z019
Z019E0012	89.3629741964982	1	NAMRIL	Z019
Z019E0013	83.6167241964987	1	NAMRIL	Z019
Z019E0014	72.6535991964978	1	NAMRIL	Z019
Z019E0015	60.1671163295496	1	NAMRIL	Z019
Z019E0016	64.5879741964973	1	NAMRIL	Z019
Z019E0017	72.6090476737346	1	NAMRIL	Z019
Z019E0018	69.3297338953019	1	NAMRIL	Z019
Z019E0019	83.0442241964947	1	NAMRIL	Z019
Z019E0020	65.0395678730775	1	NAMRIL	Z019
Z019E0021	84.6879741965012	1	NAMRIL	Z019
Z019E0022	66.5181100688535	1	NAMRIL	Z019
Z019E0023	89.1098491965054	1	NAMRIL	Z019
Z019E0024	65.6060991965022	1	NAMRIL	Z019
Z019E0025	71.906745063419	1	NAMRIL	Z019
Z019E0026	53.0938301923699	1	NAMRIL	Z019
Z019E0027	55.0533972594437	1	NAMRIL	Z019
Z019E0028	65.0518118890908	1	NAMRIL	Z019
Z019E0029	68.6777658589953	1	NAMRIL	Z019
Z019E0030	71.4366335918272	1	NAMRIL	Z019
Z019E0031	80.0881100688558	1	NAMRIL	Z019
Z019E0032	83.5964190342276	1	NAMRIL	Z019
Z019E0033	61.0423957831477	1	NAMRIL	Z019
Z019E0034	76.5504741965008	1	NAMRIL	Z019
Z019E0035	69.7996318694739	1	NAMRIL	Z019
Z019E0036	61.8215158627476	1	NAMRIL	Z019
Z019E0037	69.3130917901075	1	NAMRIL	Z019
Z019E0038	70.0192241964928	1	NAMRIL	Z019
Z019E0039	79.6434117300816	1	NAMRIL	Z019
Z019E0040	56.9666814974268	1	NAMRIL	Z019
Z019E0041	61.1103562100712	1	NAMRIL	Z019
Z019E0042	70.0148491964962	1	NAMRIL	Z019
Z019E0043	68.4522523675573	1	NAMRIL	Z019
Z019E0044	71.6609672117145	1	NAMRIL	Z019
Z019E0045	85.0252529259975	1	NAMRIL	Z019
Z019E0046	64.0523957831398	1	NAMRIL	Z019
Z019E0047	80.2754741964953	1	NAMRIL	Z019
Z019E0048	50.5792542595754	1	NAMRIL	Z019
Z019E0049	56.1135991965015	1	NAMRIL	Z019
Z019E0050	59.1317241964978	1	NAMRIL	Z019
Z019E0051	64.1629741964967	1	NAMRIL	Z019
Z019E0052	63.5817241964978	1	NAMRIL	Z019
Z019E0053	58.8875750214754	1	NAMRIL	Z019
Z019E0054	84.8142043326349	1	NAMRIL	Z019
Z019E0055	65.2462982230724	1	NAMRIL	Z019
Z019E0056	40.4519142950971	1	NAMRIL	Z019
Z019E0057	65.9053403767052	1	NAMRIL	Z019
Z019E0058	51.92914990528	1	NAMRIL	Z019
Z019E0059	67.8872516689543	1	NAMRIL	Z019
Z019E0060	87.7629741964926	1	NAMRIL	Z019
Z019E0061	50.1131100688575	1	NAMRIL	Z019
Z019E0062	75.5357962615189	1	NAMRIL	Z019
Z019E0063	58.6602529259981	1	NAMRIL	Z019
Z019E0064	72.6998491964971	1	NAMRIL	Z019
Z019E0065	66.8167265911556	1	NAMRIL	Z019
Z019E0066	79.9083932578256	1	NAMRIL	Z019
Z019E0067	84.3902529259999	1	NAMRIL	Z019
Z019E0068	73.8110991965005	1	NAMRIL	Z019
Z019E0069	77.8351637804085	1	NAMRIL	Z019
Z019E0070	57.0962485977199	1	NAMRIL	Z019
Z019E0071	50.9624832338496	1	NAMRIL	Z019
Z019E0072	52.1594279611155	1	NAMRIL	Z019
Z019E0073	60.9179012064134	1	NAMRIL	Z019
Z019E0074	43.0212485977209	1	NAMRIL	Z019
Z019E0075	62.033393257821	1	NAMRIL	Z019
Z019E0076	61.7522584567655	1	NAMRIL	Z019
Z019E0077	44.6042265911553	1	NAMRIL	Z019
Z019E0078	62.8943676900831	1	NAMRIL	Z019
Z019E0079	56.1604652028074	1	NAMRIL	Z019
Z019E0080	48.4881100688553	1	NAMRIL	Z019
Z019E0081	63.3059672117108	1	NAMRIL	Z019
Z019E0082	36.7432982230677	1	NAMRIL	Z019
Z019E0083	69.8883932578251	1	NAMRIL	Z019
Z019E0084	59.415967211711	1	NAMRIL	Z019
Z019E0085	69.2095616468471	1	NAMRIL	Z019
Z019E0086	72.6660546624209	1	NAMRIL	Z019
Z019E0087	77.5873438583885	1	NAMRIL	Z019
Z019E0088	73.2692241964977	1	NAMRIL	Z019
Z019E0089	73.4013471897865	1	NAMRIL	Z019
Z019E0090	70.1839005619702	1	NAMRIL	Z019
Z019E0091	72.1598080256598	1	NAMRIL	Z019
Z019E0092	51.6023491964983	1	NAMRIL	Z019
Z019E0093	56.137974196498	1	NAMRIL	Z019
Z019E0094	52.8692760563547	1	NAMRIL	Z019
Z019E0095	57.6895386402822	1	NAMRIL	Z019
Z019E0096	70.1745386402842	1	NAMRIL	Z019
Z019E0097	84.0364020438392	1	NAMRIL	Z019
Z019E0098	51.183110068856	1	NAMRIL	Z019
Z019E0099	45.8902529259944	1	NAMRIL	Z019
Z019E0100	37.7050735053504	1	NAMRIL	Z019
Z019E0101	58.0500599244899	1	NAMRIL	Z019
Z019E0102	43.7073957831395	1	NAMRIL	Z019
Z019E0103	78.2692241964964	1	NAMRIL	Z019
Z019E0104	79.2935991965025	1	NAMRIL	Z019
Z019E0105	65.6267689481335	1	NAMRIL	Z019
Z019E0106	69.3942241964987	1	NAMRIL	Z019
Z019E0107	41.4275783967551	1	NAMRIL	Z019
Z019E0108	53.6348491964975	1	NAMRIL	Z019
Z019E0109	40.8996855946689	1	NAMRIL	Z019
Z019E0110	48.4446318694744	1	NAMRIL	Z019
Z019E0111	58.7930345915862	1	NAMRIL	Z019
Z019E0112	64.7629741964968	1	NAMRIL	Z019
Z019E0113	83.79172659116	1	NAMRIL	Z019
Z019E0114	91.6423491964954	1	NAMRIL	Z019
Z019E0115	92.9071576874247	1	NAMRIL	Z019
Z019E0116	53.0573957831427	1	NAMRIL	Z019
Z019E0117	57.3855917901046	1	NAMRIL	Z019
Z019E0118	72.5842241965006	1	NAMRIL	Z019
Z019E0119	71.1514155594883	1	NAMRIL	Z019
Z019E0120	102.542349196502	1	NAMRIL	Z019
Z019E0121	89.4263365655677	1	NAMRIL	Z019
Z019E0122	65.6596318694726	1	NAMRIL	Z019
Z019E0123	76.8614020438361	1	NAMRIL	Z019
Z019E0124	69.4849554470708	1	NAMRIL	Z019
Z019E0125	64.8179008586187	1	NAMRIL	Z019
Z019E0126	73.9897523675623	1	NAMRIL	Z019
Z019E0127	60.9310991964982	1	NAMRIL	Z019
Z019E0128	55.2937700450771	1	NAMRIL	Z019
Z019E0129	85.3648491964985	1	NAMRIL	Z019
Z019E0130	43.5572760563604	1	NAMRIL	Z019
Z019E0131	57.0300362346054	1	NAMRIL	Z019
Z019E0132	43.7564020438339	1	NAMRIL	Z019
Z019E0133	65.0567241964993	1	NAMRIL	Z019
Z019E0134	50.1492450634111	1	NAMRIL	Z019
Z019E0135	75.3942265911601	1	NAMRIL	Z019
Z019E0136	58.7692241964989	1	NAMRIL	Z019
Z019E0137	52.4135991964997	1	NAMRIL	Z019
Z019E0138	60.398044258516	1	NAMRIL	Z019
Z019E0139	47.4754741964976	1	NAMRIL	Z019
Z019E0140	72.3942241965002	1	NAMRIL	Z019
Z019E0141	59.4056938159306	1	NAMRIL	Z019
Z019E0142	73.1109672117117	1	NAMRIL	Z019
